Gaia_RA,Gaia_Dec,LAST_RA,LAST_Dec,LAST_X,LAST_Y,LAST_idx
338.2142,76.52169,337.482099964695,76.5236788743458,897.004638671875,1567.2626953125,0
338.5034,76.52273,338.644455673034,76.5238086253337,1667.23876953125,1478.82788085938,0
338.8575,76.52341,336.873797327914,76.5261668953081,495.762390136719,1626.91479492188,0
337.4821,76.52367,337.367667578813,76.526183090291,822.19189453125,1583.94177246094,0
338.6444,76.5238,338.511164651162,76.5276034484887,1579.96435546875,1499.02197265625,0
338.5111,76.5276,338.207021951932,76.5288912524476,1378.7607421875,1524.8876953125,0
338.2071,76.5289,336.626718821224,76.5303700023262,334.271606445312,1661.37951660156,0
338.3596,76.53082,338.702551484573,76.5304921930901,1707.74938964844,1493.80737304688,0
337.3806,76.53102,338.359467050565,76.5307966086968,1480.37902832031,1519.04418945312,0
338.2677,76.53222,337.38053812548,76.5310155896514,832.429077148438,1596.56896972656,0
336.2979,76.53593,338.267701248219,76.5322380451828,1420.02209472656,1529.88745117188,0
337.8154,76.53618,338.14988972732,76.5351705353925,1342.91760253906,1547.02160644531,0
336.7117,76.54131,336.297773941146,76.5359385849484,119.593536376953,1708.23706054688,0
337.7901,76.54478,337.815209048326,76.5361654694901,1121.70922851562,1575.70263671875,0
337.4807,76.5526,336.943314645205,76.5404570200718,547.082458496094,1661.19592285156,0
337.9758,76.55901,336.711655904167,76.5413267983456,394.585144042969,1684.58654785156,0
336.3687,76.55932,337.255399915826,76.5443279420858,754.535888671875,1644.94592285156,0
337.566,76.56193,337.790093892993,76.5447843619678,1108.00012207031,1602.17114257812,0
337.5458,76.56328,338.505513956919,76.5482063026771,1582.46228027344,1558.01831054688,0
338.6199,76.56377,336.82528604436,76.5521830223976,473.698120117188,1705.00939941406,0
338.5349,76.56617,337.480606612241,76.5526105151474,906.204650878906,1649.49462890625,0
337.2975,76.56862,337.975832129262,76.5589828313896,1235.49975585938,1627.96154785156,0
338.3104,76.57067,337.803113554313,76.559623292209,1121.60583496094,1643.2822265625,0
337.6812,76.57736,337.566227376562,76.5619333381811,965.992065429688,1668.90686035156,0
336.9167,76.58223,338.619899264674,76.5637781389591,1662.84289550781,1594.24108886719,0
338.5471,76.59367,338.534852194315,76.5661785044609,1607.31091308594,1607.05017089844,0
337.6455,76.59393,338.493840107459,76.5670424689936,1580.45336914062,1612.42077636719,0
336.831,76.59801,337.297375452906,76.568612221472,791.020202636719,1710.26147460938,0
336.8486,76.59968,338.310382799095,76.5706818565572,1460.31396484375,1636.03332519531,0
337.3961,76.60078,338.335184785117,76.5744052808013,1477.86157226562,1644.8046875,0
337.8764,76.60345,337.681210549042,76.5773775885942,1047.18395996094,1703.42687988281,0
337.9088,76.61141,337.731041858955,76.5801283372385,1080.9833984375,1707.24499511719,0
338.1729,76.61149,338.038003648891,76.587042595241,1285.72094726562,1702.91833496094,0
337.4256,76.61819,338.547095117822,76.5936942773281,1623.69409179688,1684.45031738281,0
337.4334,76.62296,338.608309128233,76.6095174193193,1668.81701660156,1725.1689453125,0
