XPEAK,YPEAK,X1,Y1,X2,Y2,XY,SN_1,SN_2,SN_3,SN_4,SN_5,BACK_IM,VAR_IM,BACK_ANNULUS,STD_ANNULUS,FLUX_APER_1,FLUX_APER_2,FLUX_APER_3,FLUXERR_APER_1,FLUXERR_APER_2,FLUXERR_APER_3,MAG_APER_1,MAG_APER_2,MAG_APER_3,MAGERR_APER_1,MAGERR_APER_2,MAGERR_APER_3,FLAGS,X,Y,FLUX_PSF,MAG_PSF,MAGERR_PSF,PSF_CHI2DOF,SN,RA,Dec,APC_MAG_APER_1,APC_MAG_APER_2,APC_MAG_PSF,MergedCatMask,Nobs,DistMP,JD,CropID
357,947,356.766845703125,946.823974609375,1.16946840286255,0.914132952690125,0.0323115773499012,4542.447265625,9836.423828125,10139.876953125,8509.197265625,5638.48681640625,190.241333007812,9.79296970367432,194.624664306641,3.7228319644928,84708.75,153203.09375,163899,0.00343614420853555,0.00255497056059539,0.00247018923982978,11.6151113796679,11.6808526098322,11.697263658028,0.0037316526286304,0.00277469796128571,0.00268262554891407,134217860,356.754180908203,946.808715820312,169641.09375,11.6404481930194,0.00263679795898497,20.815803527832,411.863189697266,336.804208117729,76.2838406061091,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1
1328,828,1327.65490722656,828.223022460938,1.30691432952881,1.00258457660675,0.0655989497900009,1052.16296386719,2484.03686523438,2677.15502929688,2362.75219726562,1618.46789550781,190.876205444336,10.6233386993408,192.199569702148,3.65353727340698,22567.84375,45428.40625,49473.296875,0.00665860716253519,0.00469245435670018,0.00449648499488831,13.0512068948262,13.0007026957617,12.9977772859265,0.00723124761134386,0.00509600527584553,0.00488318270072341,134217732,1327.72375488281,828.257202148438,47161.71875,13.0303016704974,0.00500131212174892,12.1258859634399,217.143020629883,338.246173693426,76.2847611495075,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1
548,931,548.242919921875,931.155090332031,1.21228039264679,0.943472802639008,0.00679278699681163,191.13395690918,495.742645263672,535.92822265625,464.864227294922,313.526916503906,190.512802124023,9.90028667449951,190.498413085938,2.96255445480347,4504.55419921875,8419.466796875,9215.697265625,0.0149140898138285,0.0109039526432753,0.0104217967018485,14.8008024672805,14.8308099616735,14.8223839053083,0.0161967016756535,0.0118416929617524,0.0113180708140135,134217732,548.2412109375,931.135437011719,9112.357421875,14.8151994747576,0.0113828303292394,0.20611235499382,95.406852722168,337.087144280283,76.2873725330854,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1
1176,856,1175.91088867188,855.98876953125,1.29417753219604,0.99500447511673,0.0474703572690487,236.02995300293,575.6904296875,619.068542480469,541.754577636719,368.015014648438,190.902542114258,10.4284315109253,191.591918945312,3.06538128852844,5120.828125,10182.5322265625,11106.630859375,0.0139871099963784,0.00991453602910042,0.00949275866150856,14.6615815226314,14.6243819548581,14.6197485641135,0.0151900015771389,0.0107671860605478,0.0103091355413198,134217732,1175.9697265625,856.013000488281,10649.2578125,14.6459775967059,0.0105288922786713,1.32151818275452,103.144752502441,338.019307592125,76.288387939034,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1
53,1006,52.5792427062988,1005.57080078125,1.11416471004486,0.936379611492157,-0.032281156629324,1969.8662109375,4248.12548828125,4398.302734375,3733.7626953125,2505.48095703125,190.210067749023,10.5392084121704,192.26708984375,3.50832009315491,39581.2109375,70723.8203125,76093.9375,0.00502716284245253,0.00376058090478182,0.00362543459050357,12.4412093700695,12.5201071680693,12.530329274006,0.0054594986140728,0.00408399105072021,0.00393722206354141,134217732,52.5293884277344,1005.55444335938,78298.953125,12.4798866314349,0.00388133432716131,27.0199184417725,279.800689697266,336.347858852909,76.289274476885,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1
1646,809,1646.02111816406,809.230895996094,1.3454372882843,1.00329267978668,0.0832754001021385,88.0708923339844,229.18669128418,253.667373657227,226.721084594727,155.409118652344,190.009841918945,9.61614990234375,189.730392456055,2.84955859184265,2018.22387695312,4138.95166015625,4546.0556640625,0.0223042313009501,0.0155589543282986,0.0148446559906006,15.6725084464661,15.6017954995904,15.5896174922337,0.024222394451499,0.0168970245867968,0.0161212962120771,201326596,1646.12890625,809.26953125,4255.23046875,15.6419683498797,0.0166670382022858,1.05724215507507,65.1585464477539,338.71580238932,76.2901241503231,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1
80,1006,80.2809982299805,1005.96978759766,1.10831534862518,0.907860815525055,-0.00818540807813406,518.124450683594,1242.58081054688,1301.44873046875,1096.50073242188,725.510437011719,190.210067749023,10.5392084121704,190.924041748047,3.74662804603577,11523.791015625,20224.84375,21797.609375,0.00932108890265226,0.0070340926758945,0.00677540665492415,13.7809436201746,13.8793085080794,13.8876822514996,0.0101227024570107,0.00763902487233281,0.00735809141770005,671088644,80.1992950439453,1005.94476318359,22735.76953125,13.8225027126727,0.00720403203740716,5.77810525894165,150.748916625977,336.38818892196,76.290801584527,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1
819,907,819.205688476562,906.999267578125,1.24187850952148,1.11197996139526,-0.0211595259606838,297.742095947266,755.869201660156,829.563598632812,749.5009765625,525.889221191406,190.192443847656,9.52763366699219,190.711441040039,3.06006813049316,6568.5185546875,13431.1201171875,15343.9248046875,0.0123474039137363,0.00863167829811573,0.00807540398091078,14.3912634599184,14.323740859687,14.2688632592221,0.013409280218184,0.00937400292605162,0.00876988843083382,671088644,819.192504882812,907.078186035156,13704.1298828125,14.3721471828875,0.00928014982491732,5.45280599594116,117.023971557617,337.488007503665,76.2911544804781,-0.798772354908582,-0.0896829691300152,-0.019428481042814,131143,20,NaN,2460112.43733135,1
264,989,263.909912109375,988.78759765625,1.13969194889069,0.907795906066895,-0.00795295368880033,131.319808959961,284.763702392578,292.673400878906,244.260757446289,160.769515991211,190.231597900391,10.1712484359741,190.370452880859,2.96107459068298,2509.1806640625,4451.314453125,4774.5634765625,0.0199982263147831,0.0150031754747033,0.0144854364916682,15.4361020598055,15.5228007058522,15.5363701911008,0.0217180736362934,0.0162934493273497,0.0157311838120222,134217732,263.867645263672,988.770446777344,4987.1943359375,15.4696355862078,0.0153937386348844,0.746124923229218,70.5481643676758,336.66008073701,76.2939175461878,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1
1723,823,1723.31713867188,822.703735351562,1.36609899997711,1.03789806365967,0.0721938088536263,62.4805526733398,171.523788452148,192.695892333984,175.150619506836,121.18098449707,190.009155273438,9.67822456359863,190.009155273438,2.30784749984741,1533.9970703125,3242.9853515625,3570.47534179688,0.0255764573812485,0.0175745356827974,0.0167479105293751,15.9703702758336,15.86665887776,15.8518892371188,0.0277760326862335,0.0190859455615282,0.0181882306933403,209715204,1723.46484375,822.774719238281,3277.02319335938,15.9255777401385,0.0189989879727364,1.1886271238327,57.1609420776367,338.827222109587,76.2975960432332,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1
464,974,463.896270751953,973.793090820312,1.17950165271759,0.928563356399536,0.0162503141909838,4986.26220703125,11206.861328125,11655.5078125,9852.1845703125,6558.68115234375,190.256958007812,9.43780422210693,196.209228515625,6.13470554351807,95097.0390625,174033.453125,187288.6875,0.00324341421946883,0.00239734537899494,0.00231093564070761,11.4895145751319,11.5424396048588,11.5524255521359,0.00352234789170325,0.00260351714678109,0.00250967615284026,134217732,463.873748779297,973.783081054688,191052.78125,11.511393169826,0.00248464220203459,10.1523036956787,437.085052490234,336.955529401755,76.2982530690503,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1
3,1041,2.5972855091095,1040.7509765625,0.882471442222595,0.847186803817749,0.00973761547356844,137.733428955078,255.658309936523,254.891006469727,201.883316040039,125.973579406738,190.210296630859,10.6807651519775,190.210296630859,5.86922264099121,2433.7021484375,3639.95703125,3779.65234375,0.0204135403037071,0.0166531819850206,0.0163397043943405,15.4692633156371,15.7412807241521,15.7900747045211,0.0221691038459539,0.0180853549391031,0.0177449192851782,679477284,2.45942306518555,1040.71813964844,4473.16748046875,15.5877376598773,0.0162569880485535,14.148307800293,66.8020401000977,336.267325859715,76.2989155187845,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,NaN,NaN,2460112.43733135,1
1215,885,1214.53588867188,885.408142089844,1.27474784851074,0.987308621406555,0.0504136867821217,249.510498046875,586.532775878906,633.706481933594,562.837951660156,386.367095947266,190.765441894531,10.4273948669434,191.98486328125,4.28025960922241,5458.4560546875,10766.498046875,11649.84765625,0.0135579090565443,0.00964566040784121,0.00927216373383999,14.5922574807229,14.5638352742203,14.5679037941451,0.014723889529705,0.0104751875624061,0.0100695695728064,134217732,1214.57458496094,885.437622070312,11346.1494140625,14.5771547359881,0.0102001149207354,1.47632884979248,106.469390869141,338.07094535226,76.3001676878918,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1
1091,908,1090.80200195312,908.05908203125,1.27998495101929,1.00836634635925,0.0431399084627628,151.065979003906,352.644592285156,376.59423828125,330.889709472656,231.811538696289,190.597839355469,9.88069725036621,190.958480834961,4.021653175354,3040.39892578125,6028.55126953125,6750.45947265625,0.0181838888674974,0.0128966029733419,0.0121857710182667,15.2276055191871,15.193489021837,15.1603710581152,0.0197477024048567,0.0140057103708386,0.0132337473332882,134217728,1090.85314941406,908.10400390625,6313.330078125,15.2136302990374,0.0136785544455051,0.355433017015457,79.3943557739258,337.885742667746,76.303020351478,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1
461,990,460.655639648438,990.286315917969,1.17935657501221,0.93513023853302,0.0156134404242039,217.337524414062,483.748657226562,508.247589111328,438.263702392578,301.904693603516,190.22200012207,9.36872673034668,192.713027954102,65.0221176147461,4163.50146484375,7632.9892578125,8186.50732421875,0.0220017842948437,0.0142680145800114,0.0136101804673672,14.8862851955702,14.9372848018688,14.9509577646179,0.0238939374685287,0.0154950637370348,0.0147806564345956,134217732,460.64111328125,990.282287597656,8443.3076171875,14.8979946178851,0.0118253594264388,0.391294687986374,91.8365325927734,336.947589247124,76.3038237938614,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1
1142,914,1141.40734863281,914.079956054688,1.26012182235718,0.988747179508209,0.0419828034937382,110.236511230469,234.140686035156,245.626678466797,213.73600769043,145.534698486328,190.664184570312,10.0088930130005,190.417572021484,2.84886336326599,2062.95043945312,4019.8671875,4415.80078125,0.0220601391047239,0.0157881807535887,0.0150623945519328,15.6487098211617,15.6334921196369,15.6211806819676,0.023957310244441,0.0171459633857012,0.0163577608764172,134217732,1141.44482421875,914.100952148438,4250.24560546875,15.6432405514178,0.0166775994002819,0.357329368591309,65.1172866821289,337.958893698319,76.3071758181549,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1
849,954,849.230712890625,954.079406738281,1.2272412776947,0.945631265640259,0.0226069092750549,98.3279647827148,251.491134643555,271.349060058594,234.558044433594,155.759780883789,190.114059448242,9.38201999664307,190.028396606445,2.76559567451477,2204.03271484375,4159.404296875,4481.275390625,0.0213374849408865,0.0155197009444237,0.014950972981751,15.5768867478367,15.5964435453797,15.6052002792666,0.0231725089251995,0.0168543960899115,0.0162367559969425,134217732,849.240051269531,954.0830078125,4482.4052734375,15.5854984325824,0.0162378400564194,0.185794159770012,66.8808135986328,337.52351182111,76.3087805274291,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1
1342,897,1341.78344726562,896.579833984375,1.29912889003754,1.00648641586304,0.0359324850142002,15392.9873046875,35586.4375,37946.2890625,33387.74609375,22957.87109375,190.551208496094,10.0509853363037,208.730407714844,13.9735975265503,311677.5625,627482.875,687566.125,0.00179177394602448,0.00126260239630938,0.00120615854393691,10.2006682157324,10.1500167541307,10.1404182382739,0.00194586650468409,0.00137118622660637,0.00130988820455968,150994949,1341.83276367188,896.605773925781,651380.875,10.1796880764422,0.00134559907019138,90.615966796875,807.075439453125,338.255749326646,76.3090765851884,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1
1706,858,1705.43798828125,857.945068359375,1.33156669139862,1.02340626716614,0.0473496727645397,84.9145202636719,184.88883972168,195.800064086914,173.679351806641,120.158424377441,190.007446289062,9.83341121673584,190.363708496094,3.75008416175842,1580.04711914062,3238.95288085938,3583.4990234375,0.0252690631896257,0.0176091529428959,0.0167377423495054,15.9382565317994,15.8680097697343,15.8479361069103,0.0274422019720078,0.0191235393285751,0.0181771889328957,201326596,1705.50402832031,857.992126464844,3337.923828125,15.9055849117694,0.0188248008489609,0.631483256816864,57.6898536682129,338.795615866126,76.3092143561419,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1
322,1032,321.891082763672,1031.59069824219,1.15232360363007,0.922670602798462,0.0115225780755281,359.040466308594,805.426147460938,836.347961425781,707.591979980469,473.377044677734,190.210327148438,9.82804870605469,190.684539794922,3.21978044509888,7115.33984375,12796.94921875,13774.1123046875,0.0118636498227715,0.00884346850216389,0.00852376688271761,14.3044429218812,14.3762553254045,14.3860453628603,0.0128839239478111,0.00960400700569153,0.00925681088119745,134217732,321.856079101562,1031.5751953125,14191.6279296875,14.3341957134661,0.00911935325711966,1.72146081924438,119.087394714355,336.73630705902,76.3115557604138,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1
1662,869,1662.24829101562,869.430053710938,1.34713280200958,1.02753233909607,0.0759282484650612,133.653671264648,391.749938964844,450.436096191406,414.497985839844,285.957092285156,190.016342163086,9.82630157470703,190.282470703125,2.90479063987732,3706.06909179688,7687.6123046875,8454.8564453125,0.0164451207965612,0.0114114927127957,0.0108808660879731,15.0126482047404,14.9295427470105,14.9159388070871,0.0178594011813402,0.0123928813263774,0.0118166208267212,201326596,1662.33435058594,869.4921875,7847.51806640625,14.9774452251849,0.0122669162228703,2.88820743560791,88.5308074951172,338.730492420319,76.3116674099765,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1
390,1026,390.406433105469,1026.10534667969,1.15911209583282,0.946128785610199,-0.0094692837446928,238.047088623047,622.125122070312,673.119934082031,583.686767578125,391.962310791016,190.191024780273,9.57304763793945,190.325637817383,3.2955858707428,5673.4443359375,10381.34765625,11317.396484375,0.0132889878004789,0.00981974508613348,0.00940448511391878,14.5503150334251,14.6033871004446,14.5993380819397,0.0144318407401443,0.0106642432510853,0.0102132707834244,134217860,390.357940673828,1026.09594726562,11393.2763671875,14.5726553005633,0.0101785967126489,1.09653234481812,106.694473266602,336.837680921336,76.3129289676966,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1
553,1005,552.767822265625,1005.12493896484,1.17883741855621,0.926061570644379,0.0160522703081369,97.2668533325195,209.752578735352,218.062484741211,184.69010925293,122.244682312012,190.130569458008,9.33212280273438,190.400451660156,6.29417657852173,1765.33764648438,3245.81640625,3463.89892578125,0.0240660775452852,0.0176592543721199,0.0170878265053034,15.8178622572896,15.8657114676533,15.8847912993236,0.0261357594281435,0.0191779509186745,0.0185573790222406,134218892,552.749816894531,1005.10894775391,3551.54125976562,15.8382345241961,0.0182469896972179,0.231905609369278,59.5166664123535,337.079591767726,76.3132414309492,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1
133,1065,132.837600708008,1065.10180664062,1.24138724803925,1.01685631275177,0.0150612685829401,16985.55078125,47351.6328125,51645.2265625,44844.11328125,30046.9765625,190.232788085938,10.6476535797119,216.064544677734,68.1016693115234,436158.25,850404.875,912425.125,0.00152221065945923,0.00108734704554081,0.0010495480382815,9.83582183358796,9.81995709560319,9.83321132828638,0.00165312073659152,0.00118085893336684,0.00113980914466083,687865989,132.909515380859,1065.11169433594,880215.0625,9.85280476040218,0.00115754536818713,634.144348144531,938.192138671875,336.452961278811,76.3139314771954,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1
221,1053,220.641265869141,1052.89782714844,1.13588237762451,0.917918682098389,-0.00230308086611331,159.572189331055,330.432373046875,337.494232177734,283.109619140625,191.548645019531,190.24658203125,10.3432807922363,190.052398681641,2.94155955314636,2930.15209960938,5238.72314453125,5694.7060546875,0.0185010004788637,0.0138275632634759,0.013261541724205,15.2677065250114,15.3459577901333,15.3450261043927,0.020092086866498,0.0150167336687446,0.0144020346924663,671088644,220.591094970703,1052.87731933594,5822.99169921875,15.301411251491,0.014244332909584,0.818546235561371,76.2408447265625,336.583787123643,76.3140232537638,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1
1603,889,1602.64770507812,889.097717285156,1.33801174163818,1.0267322063446,0.0737063065171242,262.269622802734,613.57275390625,660.968872070312,585.859802246094,402.730072021484,190.026992797852,9.59647560119629,190.232879638672,3.72088956832886,5218.3193359375,10744.7802734375,11782.044921875,0.0138614941388369,0.00965341180562973,0.00921816937625408,14.6411053920574,14.566027592144,14.5556527241333,0.0150535823777318,0.0104836048558354,0.0100109316408634,201326596,1602.71984863281,889.147094726562,11010.556640625,14.6097522777972,0.0103541482239962,4.05663633346558,104.885498046875,338.639943982186,76.3163394390056,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1
1009,960,1008.44030761719,959.705627441406,1.25411403179169,0.985749065876007,0.0289249215275049,98.8256378173828,205.862213134766,214.697860717773,185.904022216797,125.693344116211,190.471435546875,10.0576028823853,190.148620605469,2.95252060890198,1811.88671875,3540.25927734375,3835.03637695312,0.0235492307692766,0.016827380284667,0.0161662120372057,15.7896041279701,15.7714336879881,15.7742806243389,0.0255744643509388,0.0182745344936848,0.017556507140398,134217732,1008.46813964844,959.723754882812,3729.54443359375,15.7851377529559,0.0178068354725838,0.240370362997055,60.9878158569336,337.755985071986,76.3175299171891,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1
791,988,791.328430175781,988.281982421875,1.21894180774689,0.947858095169067,0.0205443874001503,79.0012359619141,214.729415893555,236.075653076172,207.51042175293,140.522064208984,190.089935302734,9.21511173248291,190.528076171875,16.3807926177979,1931.703125,3639.72802734375,3923.63452148438,0.0242814291268587,0.0171755868941545,0.0165013801306486,15.7200808157436,15.7413490341937,15.7494829796897,0.0263696312904358,0.0186526868492365,0.0179204996675253,134217732,791.332885742188,988.281372070312,3932.45141601562,15.7276178402362,0.0173382945358753,0.209866032004356,62.6359176635742,337.432407995374,76.3181272922577,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1
1148,951,1147.83837890625,950.536315917969,1.26739883422852,0.980282545089722,0.0433990284800529,302.582733154297,686.347961425781,727.933898925781,635.747375488281,433.536865234375,190.568084716797,10.0148029327393,190.825958251953,3.53973054885864,6062.93359375,11876.939453125,12960.9658203125,0.0128560308367014,0.00918071903288364,0.00878802221268415,14.4782250043734,14.4572600844938,14.4521109978013,0.0139616494998336,0.00997026078402996,0.00954379234462976,134217732,1147.86279296875,950.553894042969,12547.412109375,14.4678903622088,0.00969897862523794,0.89467865228653,111.970558166504,337.962116814575,76.3201045440272,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1
1104,959,1104.25659179688,959.079772949219,1.26367628574371,0.986560583114624,0.0488151460886002,1446.05090332031,3869.77905273438,4252.0576171875,3746.58959960938,2536.00952148438,190.555450439453,10.0280885696411,193.559326171875,20.5232048034668,35172.54296875,68910.25,74853.125,0.00536393001675606,0.00382103747688234,0.00366533338092268,12.5694226396369,12.5483118844896,12.5481795769794,0.00582522805780172,0.00414964649826288,0.0039805518463254,134217740,1104.29260253906,959.100952148438,72729.8359375,12.5599943203387,0.00402720272541046,5.45887994766235,269.666076660156,337.896705990418,76.3212923345767,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1
342,1060,342.327575683594,1060.0751953125,1.15283334255219,0.943195581436157,0.0026894910261035,76.5091323852539,195.519912719727,209.578964233398,180.038177490234,120.235877990723,190.179992675781,9.65669822692871,190.364837646484,2.81811165809631,1764.02893066406,3198.765625,3454.52075195312,0.0238628648221493,0.0177030153572559,0.0170335322618484,15.8186674552023,15.8815652916085,15.8877348118218,0.0259150713682175,0.0192254744470119,0.0184984151273966,134217732,342.291900634766,1060.07739257812,3522.31323242188,15.8472066921649,0.0183235816657543,0.459849625825882,59.2678909301758,336.760537764662,76.3224165851364,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1
1053,970,1053.32238769531,970.345703125,1.23969650268555,0.977768063545227,0.035153441131115,97.7984619140625,275.410125732422,307.481292724609,274.197082519531,186.62255859375,190.50910949707,10.0912246704102,190.796112060547,3.59034395217896,2629.9775390625,5067.31689453125,5540.58837890625,0.019547251984477,0.0140657424926758,0.0134501364082098,15.3850518070195,15.3820762447012,15.3748146652841,0.0212283153086901,0.0152753964066505,0.014606848359108,134217732,1053.33715820312,970.350463867188,5396.1630859375,15.3840642971453,0.0147976577281952,0.312925696372986,73.3899917602539,337.819974595884,76.32309475996,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1
1031,987,1031.10241699219,986.512268066406,1.24783790111542,0.976862490177155,0.0431163981556892,163.39030456543,397.414520263672,427.941833496094,376.17578125,257.092712402344,190.504653930664,10.2020902633667,191.093276977539,2.83945274353027,3638.51635742188,7042.95458984375,7700.771484375,0.0165965743362904,0.0119226006790996,0.0114014502614737,15.0326211514497,15.0246342059637,15.0173688088776,0.0180238801985979,0.0129479439929128,0.0123819746077061,671088644,1031.13073730469,986.521789550781,7487.0458984375,15.0284992260394,0.0125594399869442,0.461390942335129,86.4688262939453,337.78456348441,76.3277871330743,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1
1606,923,1605.47619628906,923.0107421875,1.35489046573639,1.01399159431458,0.0750880315899849,93.6092834472656,212.524719238281,226.408493041992,200.194442749023,138.050750732422,190.066970825195,9.51359558105469,189.854522705078,2.92340517044067,1788.61682128906,3698.22705078125,4077.23510742188,0.0237015318125486,0.016462828963995,0.0156773198395967,15.8036384462595,15.7240374417478,15.7077899645551,0.0257398635149002,0.017878632992506,0.0170255694538355,738197508,1605.55786132812,923.051330566406,3791.62036132812,15.7672143978533,0.0176588166505098,1.55296337604523,61.4990272521973,338.638918614523,76.3282396324694,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1
1375,955,1374.99365234375,954.859985351562,1.29456686973572,1.00602650642395,0.0460176058113575,137.500549316406,335.680541992188,361.792602539062,317.745025634766,217.951126098633,190.323959350586,9.55689811706543,190.483459472656,3.15815162658691,2863.69409179688,5731.33544921875,6285.43505859375,0.0187193900346756,0.0132205542176962,0.0126234078779817,15.2926153715314,15.2483818453724,15.2378660311143,0.0203292574733496,0.0143575221300125,0.0137090208008885,671088772,1375.04992675781,954.886779785156,5969.65234375,15.2744041485247,0.0140670379623771,0.995510756969452,77.2017517089844,338.295075223454,76.3306303875391,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1
272,1095,272.17626953125,1094.97998046875,1.11478626728058,0.915721774101257,0.00650683045387268,75.5268020629883,177.694427490234,185.267211914062,155.237640380859,102.166412353516,190.208709716797,9.98575496673584,190.068695068359,3.12517356872559,1584.00451660156,2794.25830078125,3011.93334960938,0.0252032522112131,0.0189506616443396,0.0182507317513227,15.9355405909731,16.0283549350439,16.0365909048321,0.0273707322776318,0.020580418407917,0.0198202952742577,134217860,272.105682373047,1094.96813964844,3126.45166015625,15.9766469997821,0.0194534417241812,0.619549572467804,55.8255996704102,336.650684331779,76.3311223124824,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1
555,1057,555.112121582031,1057.44763183594,1.16993641853333,0.937463939189911,0.017014654353261,400.374725341797,1020.18804931641,1104.32824707031,957.908508300781,641.626403808594,190.086486816406,9.29340934753418,190.413314819336,3.19365525245667,9230.724609375,16883.34765625,18197.158203125,0.0104141039773822,0.0076984241604805,0.00741514936089516,14.021842564034,14.0753750361318,14.0836954873544,0.0113097168505192,0.0083604883402586,0.00805285200476646,134217732,555.071472167969,1057.43237304688,18509.23046875,14.0458055538592,0.00798444263637066,1.1775187253952,136.014495849609,337.07295953249,76.3314977752064,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1
746,1033,746.381591796875,1032.92297363281,1.20550441741943,0.9678675532341,0.0106220152229071,375.545166015625,971.815307617188,1055.28942871094,922.220275878906,622.811157226562,190.021331787109,9.10194778442383,190.578338623047,3.00885772705078,8521.7255859375,16094.984375,17525.5546875,0.0108384415507317,0.0078845489770174,0.00755572691559792,14.1086131850619,14.1272950457486,14.1245249831372,0.0117705473676324,0.00856261979788542,0.00820551905781031,134217732,746.375427246094,1032.91882324219,17313.56640625,14.1183095974383,0.00825563818216324,0.362487256526947,131.546463012695,337.358248212989,76.3316376828173,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1
292,1096,291.551208496094,1095.81506347656,1.14443957805634,0.929375648498535,0.000840787193737924,101.002555847168,205.544845581055,210.396026611328,177.163757324219,118.619873046875,190.191452026367,9.84779167175293,190.597213745117,3.04201507568359,1790.06469726562,3204.0693359375,3435.79345703125,0.0236965604126453,0.0176919344812632,0.0170832518488169,15.80275990456,15.8797665786281,15.893636704867,0.0257344637066126,0.0192134417593479,0.0185524113476276,134218764,291.511840820312,1095.79260253906,3572.865234375,15.8317342800555,0.0181936230510473,0.512564241886139,59.6912422180176,336.67896036654,76.3323492507657,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1
587,1056,586.880493164062,1055.7470703125,1.19050204753876,0.951076805591583,-0.00864496640861034,136.581481933594,307.534851074219,321.666046142578,273.701477050781,183.421905517578,190.07568359375,9.31110954284668,190.44189453125,4.45858192443848,2591.1201171875,4825.98095703125,5175.26123046875,0.0197204034775496,0.0144244693219662,0.0139272818341851,15.4012130355999,15.43505739214,15.4488736858928,0.0214163586497307,0.0156649742275476,0.0151250278577209,671088644,586.858520507812,1055.74450683594,5240.68212890625,15.4158063930926,0.0150148617103696,0.25964018702507,72.3283386230469,337.119909591943,76.3323715458081,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1
233,1106,232.508880615234,1106.16296386719,1.12680053710938,0.929070293903351,-0.00761598534882069,624.3603515625,1271.47485351562,1304.6904296875,1103.54040527344,741.159851074219,190.241760253906,10.2443380355835,190.485641479492,3.15727829933167,11448.11328125,20436.6875,22171.07421875,0.00935022532939911,0.00699681928381324,0.00671744672581553,13.7880972589016,13.8679951855346,13.8692375759248,0.0101543450728059,0.00759854586794972,0.00729514705017209,134217728,232.447448730469,1106.14489746094,22730.904296875,13.8227344555316,0.00720475614070892,3.84586977958679,150.733764648438,336.590291771095,76.3330612501967,-0.798772354908582,-0.0896829691300152,-0.019428481042814,131143,20,NaN,2460112.43733135,1
