JD_1,MAG_PSF_AB_1,JD_2,MAG_PSF_AB_2,JD_3,MAG_PSF_AB_3,JD_4,MAG_PSF_AB_4,JD_5,MAG_PSF_AB_5
2460855.28356149,17.2039389461553,2460856.28580624,17.1829715834474,2460857.28379839,17.2132211786642,2460859.32659275,17.2223174482952,2460860.49961283,17.2141541870468
2460855.28356149,19.6762998037825,2460856.28580624,19.5993573183076,2460857.28379839,19.6301190726703,2460859.32659275,19.5214814442531,2460860.49961283,19.4494712220106
2460855.28356149,18.1273643408427,2460856.28580624,18.1263798637404,2460857.28379839,18.1527520993877,2460859.32659275,18.0772032220548,2460860.49961283,18.1019022735828
2460855.28356149,14.267947306579,2460856.28580624,14.2651401448208,2460857.28379839,14.264134045435,2460859.32659275,14.2570012506187,2460860.49961283,14.2592929125357
2460855.28356149,18.3984890912401,2460856.28580624,18.3621869213256,2460857.28379839,18.3283229581172,2460859.32659275,18.311150222378,2460860.49961283,18.3888995296062
2460855.28356149,19.9980413508154,2460856.28580624,19.8432884375188,2460857.28379839,19.8076357123425,2460859.32659275,19.8240351113156,2460860.49961283,19.8005736462046
2460855.28356149,16.3789929372153,2460856.28580624,16.3853581446921,2460857.28379839,16.3839290409196,2460859.32659275,16.3599753180525,2460860.49961283,16.3720108076942
2460855.28356149,15.0524075144626,2460856.28580624,15.0427599228167,2460857.28379839,15.099874441032,2460859.32659275,15.0389829992592,2460860.49961283,15.0811492749595
2460855.28356149,17.4698480294669,2460856.28580624,17.4320003445996,2460857.28379839,17.468891219141,2460859.32659275,17.4486702728541,2460860.49961283,17.4561517177118
2460855.28356149,19.3732584406655,2460856.28580624,19.1191552144246,2460857.28379839,19.2599012231349,2460859.32659275,19.2683594391345,2460860.49961283,19.2121568234994
2460855.28356149,16.450741823091,2460856.28580624,16.4472740112328,2460857.28379839,16.4699713798382,2460859.32659275,16.42610873689,2460860.49961283,16.4476783280443
2460855.28356149,18.9768969840473,2460856.28580624,19.0447628380095,2460857.28379839,19.1857680905294,2460859.32659275,19.1663508741892,2460860.49961283,19.059648642087
2460855.28356149,17.9655822684169,2460856.28580624,17.9674412302721,2460857.28379839,18.0655942857911,2460859.32659275,18.1477782615198,2460860.49961283,18.0591598203441
2460855.28356149,18.9352645001781,2460856.28580624,18.9770906240051,2460857.28379839,18.9746769296751,2460859.32659275,19.3207667700616,2460860.49961283,18.9375545115963
2460855.28356149,19.7674994295588,2460856.28580624,19.6873837384636,2460857.28379839,19.7140550147573,2460859.32659275,19.53583943738,2460860.49961283,19.4972346810341
2460855.28356149,19.7787439988501,2460856.28580624,19.8541373140968,2460857.28379839,19.7566964718657,2460859.32659275,19.755395015149,2460860.49961283,19.8184839031711
2460855.28356149,17.2239101266479,2460856.28580624,17.2415536585251,2460857.28379839,17.2615664561951,2460859.32659275,17.2518136412426,2460860.49961283,17.250961665081
2460855.28356149,14.4683722299486,2460856.28580624,14.504757928355,2460857.28379839,14.4842824908801,2460859.32659275,14.4100384393688,2460860.49961283,14.5235705367749
2460855.28356149,14.0849291789731,2460856.28580624,14.0725305949497,2460857.28379839,14.0958732152831,2460859.32659275,14.0601229677717,2460860.49961283,14.0915299924932
2460855.28356149,19.5017318979012,2460856.28580624,19.3612220521668,2460857.28379839,19.3182897756116,2460859.32659275,19.3379473659897,2460860.49961283,19.3038955291258
2460855.28356149,18.7575610593707,2460856.28580624,18.6791552681972,2460857.28379839,18.5925988769615,2460859.32659275,18.6201829884218,2460860.49961283,18.6168708278748
2460855.28356149,19.9212820548956,2460856.28580624,19.8081569153186,2460857.28379839,19.9000314745856,2460859.32659275,19.9894883744907,2460860.49961283,20.0348103144005
2460855.28356149,19.497700153244,2460856.28580624,19.2977581551082,2460857.28379839,19.2770393434619,2460859.32659275,18.9710468515342,2460860.49961283,19.3242096539696
2460855.28356149,14.5885901206844,2460856.28580624,14.5723870621988,2460857.28379839,14.6055923352977,2460859.32659275,14.5629080124772,2460860.49961283,14.5892669314734
2460855.28356149,15.4938419828299,2460856.28580624,15.5046252839374,2460857.28379839,15.4993930807633,2460859.32659275,15.4919804991877,2460860.49961283,15.5115061585869
2460855.28356149,15.3712057044044,2460856.28580624,15.3769017194489,2460857.28379839,15.3639441191983,2460859.32659275,15.3613030479893,2460860.49961283,15.3808286649667
2460855.28356149,18.8506919794621,2460856.28580624,18.7357847749079,2460857.28379839,18.8997626800471,2460859.32659275,18.7835442456712,2460860.49961283,18.9556266327656
2460855.28356149,17.569464050053,2460856.28580624,17.5391379872525,2460857.28379839,17.5353830790594,2460859.32659275,17.5058427762835,2460860.49961283,17.5136894255665
2460855.28356149,14.8945945508411,2460856.28580624,14.889878566453,2460857.28379839,14.9088095144611,2460859.32659275,14.8751970581897,2460860.49961283,14.9033471756357
2460855.28356149,19.4907915406746,2460856.28580624,19.547996786571,2460857.28379839,19.6680236213556,2460859.32659275,19.6637308292945,2460860.49961283,19.5290979800884
2460855.28356149,16.2025056035752,2460856.28580624,16.1644985848278,2460857.28379839,16.2313952371994,2460859.32659275,16.1826305213076,2460860.49961283,16.2330925035016
2460855.28356149,19.656251976129,2460856.28580624,19.2991084390766,2460857.28379839,19.5998881163546,2460859.32659275,19.3332401876788,2460860.49961283,19.413038339145
2460855.28356149,18.2230649161821,2460856.28580624,18.1733204831358,2460857.28379839,18.2120948623253,2460859.32659275,18.3447081685632,2460860.49961283,18.2793769889896
2460855.28356149,17.6210098970949,2460856.28580624,17.6297071830614,2460857.28379839,17.6019130910342,2460859.32659275,17.5956806014608,2460860.49961283,17.6535243758842
2460855.28356149,17.6982958820193,2460856.28580624,17.6608904831386,2460857.28379839,17.7050867028709,2460859.32659275,17.6682284683039,2460860.49961283,17.6428868464773
2460855.28356149,19.2846329076892,2460856.28580624,19.3977298334446,2460857.28379839,19.5058579723645,2460859.32659275,19.5188161875953,2460860.49961283,19.4141510321125
2460855.28356149,18.8190303404972,2460856.28580624,18.9682028011787,2460857.28379839,18.9760516186467,2460859.32659275,18.9819369797742,2460860.49961283,18.9691817443421
2460855.28356149,16.9140375509413,2460856.28580624,16.9190629183033,2460857.28379839,16.9033825388467,2460859.32659275,16.9033278798206,2460860.49961283,16.899364651721
2460855.28356149,19.5871248711913,2460856.28580624,19.3710223372614,2460857.28379839,19.4148968001793,2460859.32659275,19.2255971818738,2460860.49961283,19.3995855920939
2460855.28356149,14.4137625235992,2460856.28580624,14.3906720565211,2460857.28379839,14.4285550653099,2460859.32659275,14.3791194954914,2460860.49961283,14.419692832547
2460855.28356149,19.585967812272,2460856.28580624,19.3206009791446,2460857.28379839,19.4494352437763,2460859.32659275,19.3922242393586,2460860.49961283,19.5298519585489
2460855.28356149,17.7042422500375,2460856.28580624,17.6416530455227,2460857.28379839,17.692155306055,2460859.32659275,17.7567277019119,2460860.49961283,17.698548943242
2460855.28356149,18.0825122041421,2460856.28580624,18.0691762381409,2460857.28379839,18.0778176870372,2460859.32659275,18.109569344075,2460860.49961283,18.0847979721253
2460855.28356149,17.7119017523168,2460856.28580624,17.674579311641,2460857.28379839,17.7903250178356,2460859.32659275,17.739933823317,2460860.49961283,17.756496295517
2460855.28356149,17.0033061120245,2460856.28580624,16.9888749406758,2460857.28379839,16.9992864959741,2460859.32659275,17.0077201293066,2460860.49961283,16.9853401054039
2460855.28356149,17.3436430657372,2460856.28580624,17.361103880325,2460857.28379839,17.3874837948593,2460859.32659275,17.3128350149755,2460860.49961283,17.3412420171118
2460855.28356149,16.5806948081247,2460856.28580624,16.6005258268324,2460857.28379839,16.5741754339704,2460859.32659275,16.5758824234685,2460860.49961283,16.5649225548038
2460855.28356149,18.2646481724573,2460856.28580624,18.2269501705142,2460857.28379839,18.2801675995326,2460859.32659275,18.2609738258847,2460860.49961283,18.3345355364614
2460855.28356149,16.9191140839801,2460856.28580624,16.8663634955562,2460857.28379839,16.9210831517178,2460859.32659275,16.8867781891614,2460860.49961283,16.9136112750994
2460855.28356149,19.1033718923789,2460856.28580624,19.2682885481118,2460857.28379839,19.2123089663526,2460859.32659275,19.0306166866196,2460860.49961283,19.0129936372221
2460855.28356149,19.5635275024384,2460856.28580624,19.4747522730648,2460857.28379839,19.3356887337547,2460859.32659275,19.6866874459675,2460860.49961283,19.6283480662146
2460855.28356149,15.7130553797663,2460856.28580624,15.6810361686768,2460857.28379839,15.7491256234618,2460859.32659275,15.6864670623878,2460860.49961283,15.7307592584252
2460855.28356149,19.240703539355,2460856.28580624,19.2562407401587,2460857.28379839,19.1563509405495,2460859.32659275,18.9822841039388,2460860.49961283,19.2333840756645
2460855.28356149,19.4430158421132,2460856.28580624,19.4996925733992,2460857.28379839,19.5093378826763,2460859.32659275,19.6409498528688,2460860.49961283,19.4732732954193
2460855.28356149,17.1343706339795,2460856.28580624,17.1523945466825,2460857.28379839,17.1622361019011,2460859.32659275,17.1094240767708,2460860.49961283,17.1414227030627
2460855.28356149,18.3266435109488,2460856.28580624,18.296630250775,2460857.28379839,18.2955226674666,2460859.32659275,18.2785113802512,2460860.49961283,18.2933095826987
2460855.28356149,15.0205802045324,2460856.28580624,15.0078681092832,2460857.28379839,15.0619512943686,2460859.32659275,15.0074442226419,2460860.49961283,15.0561104054928
2460855.28356149,19.0240440533963,2460856.28580624,19.0568212688713,2460857.28379839,19.0946724854241,2460859.32659275,19.1450785369193,2460860.49961283,19.1589198730917
2460855.28356149,18.67231061788,2460856.28580624,18.720075202657,2460857.28379839,18.6833827568282,2460859.32659275,18.7567871059368,2460860.49961283,18.5942530416652
2460855.28356149,18.4476892698354,2460856.28580624,18.4125017282073,2460857.28379839,18.3493724419958,2460859.32659275,18.4219166967415,2460860.49961283,18.3741698690326
2460855.28356149,19.9112420318222,2460856.28580624,19.9428910753657,2460857.28379839,19.8138425982965,2460859.32659275,19.8514775318933,2460860.49961283,19.8930013174664
2460855.28356149,18.9280604604,2460856.28580624,19.0142699436755,2460857.28379839,19.0933825898846,2460859.32659275,18.8870026040399,2460860.49961283,19.0331054427332
2460855.28356149,19.2370132443632,2460856.28580624,19.4351920426402,2460857.28379839,19.1834703792176,2460859.32659275,19.1418059918237,2460860.49961283,19.3349306620673
2460855.28356149,19.3131623152678,2460856.28580624,19.3802492325052,2460857.28379839,19.4631124130028,2460859.32659275,19.754497095325,2460860.49961283,19.3634892726048
2460855.28356149,16.883706827949,2460856.28580624,16.8579402137284,2460857.28379839,16.8350575666644,2460859.32659275,16.8686305602037,2460860.49961283,16.8772610557907
2460855.28356149,18.8414766288863,2460856.28580624,18.8693233750117,2460857.28379839,18.8811120753816,2460859.32659275,18.6552974962873,2460860.49961283,18.705501925369
2460855.28356149,19.3921027631536,2460856.28580624,19.367360385965,2460857.28379839,19.4595303391212,2460859.32659275,19.561007856588,2460860.49961283,19.5375625157481
2460855.28356149,17.098134536786,2460856.28580624,17.0597748262394,2460857.28379839,17.0705971405294,2460859.32659275,17.0597553397438,2460860.49961283,17.0605600927939
2460855.28356149,18.2999292718842,2460856.28580624,18.2788103619388,2460857.28379839,18.268632473718,2460859.32659275,18.2512015387673,2460860.49961283,18.2594807765191
2460855.28356149,15.5167080091136,2460856.28580624,15.5057033298827,2460857.28379839,15.5115832680763,2460859.32659275,15.481262887221,2460860.49961283,15.517653243233
2460855.28356149,19.713828190442,2460856.28580624,19.6549551975469,2460857.28379839,19.8010214096985,2460859.32659275,19.6693315595545,2460860.49961283,19.8016419027033
2460855.28356149,17.8164276553646,2460856.28580624,17.8533835410769,2460857.28379839,17.8638762251145,2460859.32659275,17.8456100221424,2460860.49961283,17.806759116897
2460855.28356149,14.0246498388079,2460856.28580624,14.0132818967471,2460857.28379839,14.0124823939797,2460859.32659275,13.998457434056,2460860.49961283,14.0086973457866
2460855.28356149,15.3402968174606,2460856.28580624,15.329905096988,2460857.28379839,15.3621674872272,2460859.32659275,15.3225204645914,2460860.49961283,15.3056050411417
2460855.28356149,18.3903495186712,2460856.28580624,18.4220136444953,2460857.28379839,18.4185511066861,2460859.32659275,18.3309927340463,2460860.49961283,18.3667782827569
2460855.28356149,17.0873457439103,2460856.28580624,17.070268175886,2460857.28379839,17.1157741235355,2460859.32659275,17.1158860160522,2460860.49961283,17.113771024647
2460855.28356149,16.2230007835779,2460856.28580624,16.198945198026,2460857.28379839,16.2415460620047,2460859.32659275,16.2117876587631,2460860.49961283,16.2528873649764
2460855.28356149,19.6430961452771,2460856.28580624,19.5485612286358,2460857.28379839,19.5260909075756,2460859.32659275,19.6990205655446,2460860.49961283,19.5904916154597
2460855.28356149,19.0692364940104,2460856.28580624,19.2568281007099,2460857.28379839,19.2220170747463,2460859.32659275,19.1158917556475,2460860.49961283,19.1560128185554
2460855.28356149,18.7888435615183,2460856.28580624,18.9275268903619,2460857.28379839,18.8094560945594,2460859.32659275,18.7653326175785,2460860.49961283,18.8643310209532
2460855.28356149,18.52684198097,2460856.28580624,18.4720739186928,2460857.28379839,18.5389535326208,2460859.32659275,18.4402798106236,2460860.49961283,18.415174626963
2460855.28356149,19.4445873739964,2460856.28580624,19.5077750971481,2460857.28379839,19.6478583587124,2460859.32659275,19.3656803821781,2460860.49961283,19.6079884143008
2460855.28356149,15.7941085137149,2460856.28580624,15.7901871364707,2460857.28379839,15.7756730101498,2460859.32659275,15.7756725697809,2460860.49961283,15.765916264403
2460855.28356149,17.0935524650713,2460856.28580624,17.0887090470888,2460857.28379839,17.0648250904087,2460859.32659275,17.0346705129337,2460860.49961283,17.0662272672684
2460855.28356149,19.7213620781893,2460856.28580624,19.5120881941161,2460857.28379839,19.4219223683022,2460859.32659275,19.4360232840493,2460860.49961283,19.415893772938
2460855.28356149,18.1996581985069,2460856.28580624,18.2665975512492,2460857.28379839,18.2297774493623,2460859.32659275,18.1479271792597,2460860.49961283,18.1972016274282
2460855.28356149,19.4311118577847,2460856.28580624,19.3648410586835,2460857.28379839,19.5164239367909,2460859.32659275,19.4881260460259,2460860.49961283,19.4981922920582
2460855.28356149,12.6521425630666,2460856.28580624,12.6453830552015,2460857.28379839,12.6509571385268,2460859.32659275,12.6344023793598,2460860.49961283,12.6577587941146
2460855.28356149,17.455581582669,2460856.28580624,17.4787324549535,2460857.28379839,17.4813995165817,2460859.32659275,17.5069892969874,2460860.49961283,17.509777626473
2460855.28356149,19.467174047844,2460856.28580624,19.4254697750449,2460857.28379839,19.6788346510695,2460859.32659275,19.9704336143212,2460860.49961283,19.5951854453368
2460855.28356149,20.0356172605213,2460856.28580624,19.7317951133618,2460857.28379839,19.7493709915307,2460859.32659275,19.6590146635256,2460860.49961283,19.4597948343737
2460855.28356149,17.8467477047049,2460856.28580624,17.9091923160577,2460857.28379839,17.9420389385327,2460859.32659275,17.8578493644234,2460860.49961283,17.8566626302909
2460855.28356149,15.6292531067415,2460856.28580624,15.6489202897788,2460857.28379839,15.6237619761827,2460859.32659275,15.620158415543,2460860.49961283,15.630393323996
2460855.28356149,18.9091586263442,2460856.28580624,18.8329269266526,2460857.28379839,18.9225614585947,2460859.32659275,19.138552278326,2460860.49961283,19.0460514154755
2460855.28356149,20.0080451822881,2460856.28580624,19.6712062117699,2460857.28379839,19.9909143153541,2460859.32659275,19.4854640040946,2460860.49961283,19.9741997609786
2460855.28356149,18.9656408697097,2460856.28580624,19.0006657781072,2460857.28379839,18.9857360147519,2460859.32659275,18.9351042607879,2460860.49961283,19.1470662307195
2460855.28356149,18.1801008681205,2460856.28580624,18.2544403141026,2460857.28379839,18.1042364204106,2460859.32659275,18.2938031435511,2460860.49961283,18.0540434341584
2460855.28356149,19.4600783345591,2460856.28580624,19.3150770769584,2460857.28379839,19.3481579990337,2460859.32659275,19.4985003590757,2460860.49961283,19.5207946353399
2460855.28356149,19.9222598691664,2460856.28580624,19.7788741545519,2460857.28379839,20.0357884306397,2460859.32659275,19.8710583552179,2460860.49961283,19.8382112719916
2460855.28356149,19.0674949037444,2460856.28580624,19.417226553726,2460857.28379839,19.0725931822829,2460859.32659275,19.1598485773799,2460860.49961283,19.1764610021082
2460855.28356149,17.6399355361432,2460856.28580624,17.6323284071682,2460857.28379839,17.6515535517184,2460859.32659275,17.6339383763421,2460860.49961283,17.7417165617147
2460855.28356149,19.5242092381164,2460856.28580624,19.2768058081208,2460857.28379839,19.3195421642402,2460859.32659275,19.3110828288105,2460860.49961283,19.32215437881
2460855.28356149,17.451166290378,2460856.28580624,17.4171348405133,2460857.28379839,17.4243208987672,2460859.32659275,17.3933983791313,2460860.49961283,17.4079087520248
2460855.28356149,16.3131618375262,2460856.28580624,16.2912439661158,2460857.28379839,16.3042871441219,2460859.32659275,16.3146739750416,2460860.49961283,16.3113699172585
2460855.28356149,18.5611851190475,2460856.28580624,18.4593049426648,2460857.28379839,18.4928860399451,2460859.32659275,18.4473938108551,2460860.49961283,18.4167029129513
2460855.28356149,17.8787782584273,2460856.28580624,17.9050069734505,2460857.28379839,17.8904605148144,2460859.32659275,17.8213486198165,2460860.49961283,17.8822291893673
2460855.28356149,20.0997030255591,2460856.28580624,19.7183264799423,2460857.28379839,20.0938096089106,2460859.32659275,19.883699257226,2460860.49961283,20.0315540863958
2460855.28356149,18.3913856745549,2460856.28580624,18.5715153941771,2460857.28379839,18.4956100229961,2460859.32659275,18.6452726061886,2460860.49961283,18.4826400345226
2460855.28356149,19.706240661879,2460856.28580624,19.7350769476395,2460857.28379839,20.0614769813085,2460859.32659275,19.6380546006927,2460860.49961283,19.7891622697604
2460855.28356149,19.4788428515274,2460856.28580624,19.2389327025957,2460857.28379839,19.6995919298674,2460859.32659275,19.4974874377034,2460860.49961283,19.5544088469691
2460855.28356149,18.034304776367,2460856.28580624,18.0803063651325,2460857.28379839,18.0124035081374,2460859.32659275,17.9993075907088,2460860.49961283,18.0308764809897
2460855.28356149,14.4825099988134,2460856.28580624,14.476100049229,2460857.28379839,14.4671298773021,2460859.32659275,14.4709900030499,2460860.49961283,14.4713288668998
2460855.28356149,18.9119971977577,2460856.28580624,18.9509407419767,2460857.28379839,18.9973789451216,2460859.32659275,18.9763012867585,2460860.49961283,18.9294288097183
2460855.28356149,17.4209331253194,2460856.28580624,17.4286683517021,2460857.28379839,17.387703966583,2460859.32659275,17.4412537455055,2460860.49961283,17.3835685606639
2460855.28356149,18.3489741099074,2460856.28580624,18.5812191311723,2460857.28379839,18.4103701914623,2460859.32659275,18.586251811032,2460860.49961283,18.4300941210831
2460855.28356149,19.8842687568224,2460856.28580624,20.0058874661074,2460857.28379839,19.7792107033108,2460859.32659275,19.5813416582952,2460860.49961283,19.6643317088346
2460855.28356149,19.5024164642815,2460856.28580624,19.3045866619565,2460857.28379839,19.4635176966965,2460859.32659275,19.3128723509915,2460860.49961283,19.3985739123328
2460855.28356149,15.8739632782413,2460856.28580624,15.869023703832,2460857.28379839,15.8638871274203,2460859.32659275,15.8445996490271,2460860.49961283,15.8350663628683
2460855.28356149,15.3285253196555,2460856.28580624,15.3225931269458,2460857.28379839,15.3350557090632,2460859.32659275,15.3056618765854,2460860.49961283,15.346362557669
2460855.28356149,17.1404418605785,2460856.28580624,17.1221812293281,2460857.28379839,17.1725504454925,2460859.32659275,17.1182590863115,2460860.49961283,17.1794120793144
2460855.28356149,18.2683103352751,2460856.28580624,18.1642612176505,2460857.28379839,18.3025589318148,2460859.32659275,18.1892478642857,2460860.49961283,18.3178895775034
2460855.28356149,16.0731146249604,2460856.28580624,16.054082646238,2460857.28379839,16.0557635278539,2460859.32659275,16.0436132891802,2460860.49961283,16.0307364105643
2460855.28356149,19.659104160049,2460856.28580624,19.787102944306,2460857.28379839,19.4370026770567,2460859.32659275,19.4405898789033,2460860.49961283,19.741718194312
2460855.28356149,19.5532601240839,2460856.28580624,19.8680657217424,2460857.28379839,19.5325841870061,2460859.32659275,19.3403760516278,2460860.49961283,19.6581902083092
2460855.28356149,16.7900994694307,2460856.28580624,16.7664996881557,2460857.28379839,16.8166030438513,2460859.32659275,16.7684859344922,2460860.49961283,16.8234274294635
2460855.28356149,16.5564169266518,2460856.28580624,16.5368968121758,2460857.28379839,16.5921751528389,2460859.32659275,16.543365130701,2460860.49961283,16.5812327195179
2460855.28356149,13.974753502276,2460856.28580624,13.9651636075212,2460857.28379839,13.9521658487045,2460859.32659275,13.9352875694423,2460860.49961283,13.9478335988533
2460855.28356149,19.657924227678,2460856.28580624,19.7020720218174,2460857.28379839,19.7053416585563,2460859.32659275,19.6851986142442,2460860.49961283,19.7956409754708
2460855.28356149,18.3569039608039,2460856.28580624,18.3267321332108,2460857.28379839,18.3052248708766,2460859.32659275,18.3835368130979,2460860.49961283,18.3004258609044
2460855.28356149,17.1592107714694,2460856.28580624,17.1460754902853,2460857.28379839,17.1313554199759,2460859.32659275,17.1789979063981,2460860.49961283,17.1519004540617
2460855.28356149,18.826398388073,2460856.28580624,18.9127432292418,2460857.28379839,19.0351886982211,2460859.32659275,19.0055229290067,2460860.49961283,18.912627560461
2460855.28356149,13.4261210544539,2460856.28580624,13.4169179906543,2460857.28379839,13.4165975755381,2460859.32659275,13.3938932989922,2460860.49961283,13.4047734631788
2460855.28356149,17.6251431103006,2460856.28580624,17.633122215641,2460857.28379839,17.6215842699605,2460859.32659275,17.5944388937183,2460860.49961283,17.6752661379709
2460855.28356149,17.8138492337866,2460856.28580624,17.8075044378007,2460857.28379839,17.7917266010691,2460859.32659275,17.8213402938004,2460860.49961283,17.8209980863714
2460855.28356149,19.220284945165,2460856.28580624,19.1009170500582,2460857.28379839,19.3197954829985,2460859.32659275,19.2365603423758,2460860.49961283,19.3225713398214
2460855.28356149,17.2106847853537,2460856.28580624,17.1754591451814,2460857.28379839,17.1642676717937,2460859.32659275,17.1544589051956,2460860.49961283,17.1664184730037
2460855.28356149,14.3063304709549,2460856.28580624,14.3055736331102,2460857.28379839,14.3273217462007,2460859.32659275,14.2873193362276,2460860.49961283,14.325810300521
2460855.28356149,15.8231037057891,2460856.28580624,15.8148468316988,2460857.28379839,15.8305227043096,2460859.32659275,15.8114534725422,2460860.49961283,15.8443267372943
2460855.28356149,18.1295748163545,2460856.28580624,18.2007529524133,2460857.28379839,18.2791897935131,2460859.32659275,18.4154246877829,2460860.49961283,18.2311963803786
2460855.28356149,20.1448617793929,2460856.28580624,20.1635979101459,2460857.28379839,19.8206518959104,2460859.32659275,19.8663774741024,2460860.49961283,19.8475698560334
2460855.28356149,18.553799155421,2460856.28580624,18.5474572537194,2460857.28379839,18.5993663549741,2460859.32659275,18.609606418481,2460860.49961283,18.5709143010825
2460855.28356149,16.1837152740687,2460856.28580624,16.1742272661963,2460857.28379839,16.221069005496,2460859.32659275,16.1816565683914,2460860.49961283,16.2762771556493
2460855.28356149,17.0168245911872,2460856.28580624,16.9966988093571,2460857.28379839,17.0163723506672,2460859.32659275,16.9690917603226,2460860.49961283,16.9748276089266
2460855.28356149,17.6283919593089,2460856.28580624,17.6191396963337,2460857.28379839,17.6585707342065,2460859.32659275,17.5726153377974,2460860.49961283,17.6641473594212
2460855.28356149,17.98367543861,2460856.28580624,18.0310951055113,2460857.28379839,18.0711843661099,2460859.32659275,17.935652267191,2460860.49961283,17.9988506353528
2460855.28356149,18.922262021203,2460856.28580624,19.0998380685443,2460857.28379839,19.0789538520139,2460859.32659275,18.9339435538159,2460860.49961283,18.9678360904731
2460855.28356149,18.8213215312574,2460856.28580624,18.7607844964494,2460857.28379839,18.862848886129,2460859.32659275,18.9157972552153,2460860.49961283,18.9120183034753
2460855.28356149,19.448650398056,2460856.28580624,19.4978840734993,2460857.28379839,19.4268876581458,2460859.32659275,19.3717032418204,2460860.49961283,19.6116727920894
2460855.28356149,17.5733171530231,2460856.28580624,17.6287061748937,2460857.28379839,17.6003088137178,2460859.32659275,17.5809852459122,2460860.49961283,17.6316215386224
2460855.28356149,14.8586907001636,2460856.28580624,14.8359916823913,2460857.28379839,14.8429683155105,2460859.32659275,14.8248071315914,2460860.49961283,14.8458740516838
2460855.28356149,14.1353378258812,2460856.28580624,14.1373396508594,2460857.28379839,14.1530237875049,2460859.32659275,14.1181678630338,2460860.49961283,14.1651422193725
2460855.28356149,17.8626676072945,2460856.28580624,17.832793398706,2460857.28379839,17.824083226663,2460859.32659275,17.8335752952064,2460860.49961283,17.8024348708692
2460855.28356149,16.3306870797001,2460856.28580624,16.3141513770759,2460857.28379839,16.3304255427141,2460859.32659275,16.3234230750027,2460860.49961283,16.3588970867734
2460855.28356149,17.6713977506015,2460856.28580624,17.6200976509817,2460857.28379839,17.6473854846954,2460859.32659275,17.6473301344257,2460860.49961283,17.6935234984664
2460855.28356149,16.5531664867938,2460856.28580624,16.5607246308773,2460857.28379839,16.5562959282423,2460859.32659275,16.5378440312347,2460860.49961283,16.5171909594219
2460855.28356149,15.0767940068099,2460856.28580624,15.102236049528,2460857.28379839,15.0678311662449,2460859.32659275,15.1031599709828,2460860.49961283,15.0862941943065
2460855.28356149,18.8556989674852,2460856.28580624,18.8534808845584,2460857.28379839,18.9362747054247,2460859.32659275,18.8845662661741,2460860.49961283,18.898872427583
2460855.28356149,13.4964650367196,2460856.28580624,13.4984989897159,2460857.28379839,13.4905742303511,2460859.32659275,13.4780647167816,2460860.49961283,13.5033900375201
2460855.28356149,15.0530485785377,2460856.28580624,15.0466792791994,2460857.28379839,15.0653760842868,2460859.32659275,15.0296701245449,2460860.49961283,15.0640680553897
2460855.28356149,18.1151039819115,2460856.28580624,18.1139939275907,2460857.28379839,18.1597923727034,2460859.32659275,18.0699892172506,2460860.49961283,18.1273685861424
2460855.28356149,17.4483267736909,2460856.28580624,17.4165653571609,2460857.28379839,17.4979528835993,2460859.32659275,17.4621872211363,2460860.49961283,17.4527173311157
2460855.28356149,11.9103618848292,2460856.28580624,11.9101173779039,2460857.28379839,11.9163170770478,2460859.32659275,11.8945132183651,2460860.49961283,11.9254119334415
2460855.28356149,19.2782172364623,2460856.28580624,19.2160351028379,2460857.28379839,18.9267474268887,2460859.32659275,19.1290364766609,2460860.49961283,19.0687830716725
2460855.28356149,16.946416274425,2460856.28580624,16.9606027180151,2460857.28379839,16.948529735906,2460859.32659275,16.9290244109445,2460860.49961283,16.9617695973184
2460855.28356149,17.8729705696811,2460856.28580624,17.8624093132854,2460857.28379839,17.8981419077113,2460859.32659275,17.9105839753914,2460860.49961283,17.8992638709648
2460855.28356149,19.602416772786,2460856.28580624,19.7538134000281,2460857.28379839,19.4873388342936,2460859.32659275,19.4989136139048,2460860.49961283,19.4130722238511
2460855.28356149,17.0045994688086,2460856.28580624,17.0280940911925,2460857.28379839,17.0402465285356,2460859.32659275,17.0103585392508,2460860.49961283,17.0652693963832
2460855.28356149,16.2685002756112,2460856.28580624,16.2483714043555,2460857.28379839,16.2737858676592,2460859.32659275,16.2510363177073,2460860.49961283,16.2956205869974
2460855.28356149,19.8621184308816,2460856.28580624,19.7265991565651,2460857.28379839,19.4097234608907,2460859.32659275,19.4477204807519,2460860.49961283,19.50130199321
2460855.28356149,15.1360026532091,2460856.28580624,15.1384318781428,2460857.28379839,15.1285643262324,2460859.32659275,15.113283010363,2460860.49961283,15.1212466568238
2460855.28356149,13.0421677246805,2460856.28580624,13.0465058801473,2460857.28379839,12.9955661633696,2460859.32659275,13.0075579464981,2460860.49961283,12.9997479402276
2460855.28356149,17.6678100293162,2460856.28580624,17.6442606996874,2460857.28379839,17.6368418515183,2460859.32659275,17.6904617591799,2460860.49961283,17.6273717699994
2460855.28356149,19.0515979741767,2460856.28580624,18.9515483901921,2460857.28379839,19.0908441308055,2460859.32659275,19.0716451381406,2460860.49961283,19.1010570144008
2460855.28356149,18.0023131738336,2460856.28580624,18.0100075777095,2460857.28379839,17.9982732856675,2460859.32659275,18.0105415909586,2460860.49961283,18.0343942825304
2460855.28356149,11.4585032586375,2460856.28580624,11.4440696462601,2460857.28379839,11.4847867337519,2460859.32659275,11.4348265264376,2460860.49961283,11.4865685510827
