XPEAK,YPEAK,X1,Y1,X2,Y2,XY,SN_1,SN_2,SN_3,SN_4,SN_5,BACK_IM,VAR_IM,BACK_ANNULUS,STD_ANNULUS,FLUX_APER_1,FLUX_APER_2,FLUX_APER_3,FLUXERR_APER_1,FLUXERR_APER_2,FLUXERR_APER_3,MAG_APER_1,MAG_APER_2,MAG_APER_3,MAGERR_APER_1,MAGERR_APER_2,MAGERR_APER_3,FLAGS,X,Y,FLUX_PSF,MAG_PSF,MAGERR_PSF,PSF_CHI2DOF,SN,RA,Dec,APC_MAG_APER_1,APC_MAG_APER_2,APC_MAG_PSF,MergedCatMask,Nobs,DistMP,JD,CropID,MAG_ZP,MAG_PSF_AB,MAG_APER3_AB,FIELD_CORRECTION_MAG,SOURCE_ID_P,RA_P,Dec_P,JD_P,MAG_PSF_AB_P,MAG_PSF_AB_ERR_P,MAG_APER_AB_P,MAG_APER_AB_ERR_P,AB_ZP_P,SN_P,MAG_PSF_LAST_P,MAG_PSF_LAST_ERR_P,MAG_APER_LAST_P,MAG_APER_LAST_ERR_P,LAST_FLAGS_P,LAST_X_P,LAST_Y_P,FWHM_P,ELLIPTICITY_P,FLUX_APER_3_P,FLUX_PSF_P,FIELD_CORR_P,LAST_X2_P,LAST_Y2_P,LAST_XY_P,LAST_BACK_IM_P,LAST_BACK_ANNULUS_P
957,301,957.351440429688,301.338836669922,1.35563778877258,0.926705241203308,0.0069897873327136,27.1294727325439,78.7203674316406,88.9585723876953,79.7459487915039,53.8168830871582,190.105972290039,10.9748249053955,189.7294921875,3.12390732765198,790.314697265625,1565.11352539062,1699.96557617188,0.0357902608811855,0.0253557711839676,0.0243233237415552,16.6904743594108,16.6577290662013,16.6575747195551,0.0388682223856449,0.0275363679975271,0.0264151301234961,134217740,957.405639648438,301.344879150391,1650.17883300781,16.6704493861408,0.0268227756023407,0.645574986934662,40.487979888916,337.79559144097,76.0865926481104,-0.798699169192108,-0.0895812922805508,-0.0193970626965401,71,20,NaN,2460112.43733135,1,21.2132752577102,16.4220227166688,16.3897499290567+0i,-0.00223734039725742,459,337.79559144097,76.0865926481104,2460112.43501602,16.420146106799,0.0268227756232734,16.3878733191869,0.0268227756232734,21.2113986478404,40.487979888916,16.6704493861408,0.0268227756232734,16.6575747195551,0.0264151301234961,134217740,957.405639648438,301.344879150391,3.64561738897677,0.139805857866945,84.9982788085938,82.5089416503906,-0.00455711973374432,1.35563778877258,0.926705241203308,0.0069897873327136,190.105972290039,189.7294921875
1515,239,1514.99450683594,238.931686401367,1.70723342895508,1.20389485359192,0.315763294696808,2.83189558982849,6.62476396560669,7.64820146560669,8.53412246704102,7.95763683319092,189.824188232422,10.0616865158081,189.869995117188,3.01127624511719,54.438045501709,153.312759399414,238.895080566406,0.146387591958046,0.08311677724123,0.0659152790904045,19.5948537490559,19.1801021807339,18.7881383725745,0.158976927399635,0.0902648195624352,0.0715839937329292,134234116,1515.05322265625,238.989288330078,126.856422424316,19.4559298854084,0.100172340869904,0.903589069843292,10.8413162231445,338.611232054901,76.0868157742073,-0.798699169192108,-0.0895812922805508,-0.0193970626965401,67,NaN,NaN,2460112.43733135,1,21.2108236823212,19.2051175230788,18.5178806548383+0i,-0.00468891578624796,460,338.611232054901,76.0868157742073,2460112.43501602,19.2053089418867,0.100172338639247,18.5180720736463,0.100172338639247,21.2110151011291,10.8413162231445,19.4559298854084,0.100172338639247,18.7881383725745,0.0715839937329292,134234116,1515.05322265625,238.989288330078,3.64561738897677,0.139805857866945,11.9447540283203,6.34282112121582,-0.00494066644502452,1.70723342895508,1.20389485359192,0.315763294696808,189.824188232422,189.869995117188
408,372,407.872192382812,372.198577880859,1.2598911523819,0.831978797912598,-0.120192416012287,9.37508583068848,22.5279483795166,23.9365520477295,20.2564392089844,12.5240154266357,189.838623046875,10.5418348312378,190.422210693359,4.02140855789185,195.895568847656,359.787963867188,321.497314453125,0.0743382349610329,0.0538919605314732,0.0571568459272385,18.2048864212971,18.2539691568585,18.4657215350982,0.0807313248515129,0.0585266686975956,0.0620723329484463,134217732,407.8232421875,372.083953857422,409.775360107422,18.1829081874103,0.0543341115117073,0.690220594406128,19.9874439239502,336.989931887716,76.0868701640995,-0.798699169192108,-0.0895812922805508,-0.0193970626965401,71,7,NaN,2460112.43733135,1,21.2156712676214,17.9368816552391,18.2003028830169+0i,0.000158669513966542,461,336.989931887716,76.0868701640995,2460112.43501602,17.9361634090547,0.0543341111615922,18.1995846368326,0.0543341111615922,21.2149530214371,19.9874439239502,18.1829081874103,0.0543341111615922,18.4657215350982,0.0620723329484463,134217732,407.8232421875,372.083953857422,3.64561738897677,0.139805857866945,16.0748657226562,20.4887680053711,-0.00100274613705167,1.2598911523819,0.831978797912598,-0.120192416012287,189.838623046875,190.422210693359
1441,249,1441.20971679688,248.487731933594,1.30787491798401,0.764760136604309,-0.0509448572993279,4.94696855545044,12.5601043701172,13.8100070953369,12.4682016372681,9.13533973693848,189.995758056641,10.2142448425293,191.240646362305,4.36113309860229,103.605056762695,183.461669921875,112.820175170898,0.106882780790329,0.0775616392493248,0.101773865520954,18.8964227263163,18.9851985088471,19.6026231985284,0.116074703633785,0.0842319428920746,0.110526420176029,134217732,1441.4072265625,248.523315429688,248.237045288086,18.7270938258381,0.0703319385647774,0.283292025327682,15.4410648345947,338.503326278493,76.0873980771725,-0.798699169192108,-0.0895812922805508,-0.0193970626965401,67,NaN,NaN,2460112.43733135,1,21.2114463310631,18.4768548369893,19.3330543959737+0i,-0.00406626704429572,462,338.503326278493,76.0873980771725,2460112.43501602,18.4768516200372,0.0703319370544243,19.3330511790216,0.0703319370544243,21.211443114111,15.4410648345947,18.7270938258381,0.0703319370544243,19.6026231985284,0.110526420176029,134217732,1441.4072265625,248.523315429688,3.64561738897677,0.139805857866945,5.64100875854492,12.4118522644043,-0.0045126534631307,1.30787491798401,0.764760136604309,-0.0509448572993279,189.995758056641,191.240646362305
991,300,991.039123535156,300.234283447266,1.32700741291046,0.998468577861786,0.0342293977737427,13.8893775939941,34.0720367431641,37.3385162353516,33.0064277648926,21.7581748962402,190.176605224609,11.065824508667,190.04443359375,2.76527643203735,321.57763671875,662.64111328125,714.078979492188,0.0564235225319862,0.039070799946785,0.0376218259334564,17.6667511468044,17.5908957031327,17.5993076617117,0.0612759441137314,0.0424308888614178,0.0408573038876057,671088644,991.119262695312,300.250457763672,667.698791503906,17.652823577425,0.0423749126493931,0.423024117946625,25.6283721923828,337.844451882076,76.0876155321745,-0.798699169192108,-0.0895812922805508,-0.0193970626965401,71,20,NaN,2460112.43733135,1,21.2132290941115,17.4043526078056,17.3314384611815+0i,-0.00228350399586835,463,337.844451882076,76.0876155321745,2460112.43501602,17.4024965232145,0.0423749113618218,17.3295823765905,0.0423749113618218,21.2113730095205,25.6283721923828,17.652823577425,0.0423749113618218,17.5993076617117,0.0408573038876057,671088644,991.119262695312,300.250457763672,3.64561738897677,0.139805857866945,35.7039489746094,33.3849395751953,-0.0045827580536279,1.32700741291046,0.998468577861786,0.0342293977737427,190.176605224609,190.04443359375
1701,223,1701.46838378906,223.462478637695,1.39987540245056,0.621144354343414,0.160391166806221,2.7017548084259,7.17174434661865,7.33671236038208,5.53609085083008,2.86398339271545,189.844512939453,9.91240119934082,189.82275390625,3.10323262214661,66.4963760375977,115.357772827148,96.6074295043945,0.131210848689079,0.096914105117321,0.106691136956215,19.3777358399583,19.4888953844709,19.7710327818914,0.142494976520538,0.105248719453812,0.11586657166481,201326596,1701.36938476562,223.089706420898,125.816474914551,19.4648658137531,0.100560739636421,0.410139262676239,10.7994432449341,338.882974165372,76.0879892436217,-0.798699169192108,-0.0895812922805508,-0.0193970626965401,67,NaN,NaN,2460112.43733135,1,21.2086292894979,19.2118604959164,19.4986779618767+0i,-0.00688330860947028,464,338.882974165372,76.0879892436217,2460112.43501602,19.2114345499674,0.100560739601964,19.4982520159277,0.100560739601964,21.208203343549,10.7994432449341,19.4648658137531,0.100560739601964,19.7710327818914,0.11586657166481,201326596,1701.36938476562,223.089706420898,3.64561738897677,0.139805857866945,4.83037147521973,6.29082374572754,-0.00775242402512736,1.39987540245056,0.621144354343414,0.160391166806221,189.844512939453,189.82275390625
280,393,279.626556396484,393.389831542969,1.20075929164886,0.904391825199127,-0.0208768919110298,403.420288085938,883.929382324219,926.886535644531,796.24853515625,535.929626464844,189.878936767578,10.7784252166748,190.050994873047,3.18409895896912,8297.4462890625,15237.1494140625,16485.48828125,0.0109848203137517,0.00810387264937162,0.00779080996289849,14.1376151035597,14.1868348005632,14.1909208716407,0.0119295148178935,0.00880080554634333,0.00846081972122192,134217732,279.60595703125,393.360504150391,16731.73046875,14.1554261546345,0.00839845184236765,2.28772568702698,129.309539794922,336.801010451319,76.0881998113812,-0.798699169192108,-0.0895812922805508,-0.0193970626965401,71,20,NaN,2460112.43733135,1,21.2171431235477,13.9108659629071,13.9269635752726+0i,0.00163052544024176,465,336.801010451319,76.0881998113812,2460112.43501602,13.910080713533,0.00839845228528644,13.9261783258986,0.00839845228528644,21.2163578741736,129.309539794922,14.1554261546345,0.00839845228528644,14.1909208716407,0.00846081972122192,134217732,279.60595703125,393.360504150391,3.64561738897677,0.139805857866945,824.2744140625,836.5865234375,0.000402106599457416,1.20075929164886,0.904391825199127,-0.0208768919110298,189.878936767578,190.050994873047
504,363,503.964447021484,363.2958984375,1.27510070800781,0.914368510246277,-0.0709778815507889,23.3407154083252,58.3526802062988,62.8415336608887,54.8244934082031,37.3772201538086,189.82014465332,10.2634029388428,189.983001708984,3.12085032463074,533.86181640625,1010.71984863281,1099.0126953125,0.0436728447675705,0.0316058211028576,0.0302980449050665,17.1164002849963,17.1325160716904,17.1311677410768,0.0474287085235119,0.0343239232897758,0.0329036749899387,134217732,503.988037109375,363.254547119141,1083.98010253906,17.1267234187336,0.033140990883112,0.316469490528107,32.7690849304199,337.130258218201,76.0882499612777,-0.798699169192108,-0.0895812922805508,-0.0193970626965401,71,20,NaN,2460112.43733135,1,21.21492187824,16.8799435914069,16.8649900943205+0i,-0.000590719867411631,466,337.130258218201,76.0882499612777,2460112.43501602,16.8789409767667,0.0331409925637519,16.8639874796803,0.0331409925637519,21.2139192635998,32.7690849304199,17.1267234187336,0.0331409925637519,17.1311677410768,0.0329036749899387,134217732,503.988037109375,363.254547119141,3.64561738897677,0.139805857866945,54.950634765625,54.1990051269531,-0.00203650397433165,1.27510070800781,0.914368510246277,-0.0709778815507889,189.82014465332,189.983001708984
613,349,612.67431640625,349.069244384766,1.534255027771,1.00813019275665,-0.083369106054306,5.75425100326538,12.677149772644,13.7816591262817,13.1863059997559,10.5828981399536,189.865982055664,10.1923513412476,189.979125976562,5.45654201507568,106.643920898438,247.312622070312,317.633239746094,0.109521500766277,0.06730717420578,0.0586804486811161,18.8650405295121,18.6609606649297,18.4788497910699,0.118940353393555,0.0730955898761749,0.063726969063282,134217732,612.943298339844,349.1328125,236.010971069336,18.7819281916828,0.0722012296319008,0.397151738405228,15.0412950515747,337.290025640395,76.0882831816701,-0.798699169192108,-0.0895812922805508,-0.0193970626965401,71,NaN,NaN,2460112.43733135,1,21.2142911837289,18.5345356933859,18.2120513122186+0i,-0.00122141437856173,467,337.290025640395,76.0882831816701,2460112.43501602,18.5331504129177,0.0722012297662032,18.2106660317504,0.0722012297662032,21.2129059032606,15.0412950515747,18.7819281916828,0.0722012297662032,18.4788497910699,0.063726969063282,134217732,612.943298339844,349.1328125,3.64561738897677,0.139805857866945,15.8816619873047,11.8005485534668,-0.00304986431348073,1.534255027771,1.00813019275665,-0.083369106054306,189.865982055664,189.979125976562
1261,271,1261.08386230469,271.350280761719,1.32554817199707,0.874871253967285,0.0650576055049896,24.2133350372314,59.3752632141113,64.72265625,57.0602340698242,38.494457244873,190.018524169922,10.4352626800537,190.417678833008,2.96851301193237,548.734191894531,1058.11584472656,1109.02416992188,0.0430307015776634,0.030869834125042,0.030147273093462,17.0865675827586,17.0827601066293,17.1213220022946,0.0467313416302204,0.0335246399044991,0.0327399373054504,134217732,1261.12438964844,271.361572265625,1148.46533203125,17.0639830928058,0.0321910418570042,0.605607569217682,33.7360954284668,338.239209052978,76.0884437380303,-0.798699169192108,-0.0895812922805508,-0.0193970626965401,71,20,NaN,2460112.43733135,1,21.2124919367173,16.8147722009608,16.8527143978594+0i,-0.0030206613900993,468,338.239209052978,76.0884437380303,2460112.43501602,16.8139183371923,0.0321910400776144,16.8518605340909,0.0321910400776144,21.2116380729489,33.7360954284668,17.0639830928058,0.0321910400776144,17.1213220022946,0.0327399373054504,134217732,1261.12438964844,271.361572265625,3.64561738897677,0.139805857866945,55.4512084960937,57.4232666015625,-0.00431769462525778,1.32554817199707,0.874871253967285,0.0650576055049896,190.018524169922,190.417678833008
1053,296,1053.234375,296.429870605469,1.3385523557663,0.930322110652924,0.0231251008808613,7937.85400390625,22426.576171875,25230.720703125,22704.49609375,15498.58203125,190.191482543945,10.8275852203369,201.697692871094,6.80780935287476,221655.15625,438509.5,477785.4375,0.00212425412610173,0.00151019636541605,0.00144678703509271,10.570781647551,10.5391466045631,10.5355931413573,0.00230694003403187,0.00164007325656712,0.00157121068332344,671088640,1053.29809570312,296.425689697266,463141,10.5499965052814,0.0015957992291078,90.1661758422852,680.536743164062,337.934885310785,76.0888476022375,-0.798699169192108,-0.0895812922805508,-0.0193970626965401,71,20,NaN,2460112.43733135,1,21.2131242480636,10.3014161646482,10.2676169655149+0i,-0.00238835004380913,469,337.934885310785,76.0888476022375,2460112.43501602,10.2996708618777,0.00159579921423609,10.2658716627444,0.00159579921423609,21.2113789452931,680.536743164062,10.5499965052814,0.00159579921423609,10.5355931413573,0.00157121068332344,671088640,1053.29809570312,296.425689697266,3.64561738897677,0.139805857866945,23889.271875,23157.05,-0.00457682228098401,1.3385523557663,0.930322110652924,0.0231251008808613,190.191482543945,201.697692871094
1222,277,1222.0166015625,277.005706787109,1.59048473834991,1.06663084030151,0.116738878190517,4.24184322357178,13.1382207870483,14.9153814315796,13.7738590240479,9.47254085540771,190.072662353516,10.4515733718872,189.512390136719,3.21729612350464,123.529891967773,296.543212890625,365.581085205078,0.093667134642601,0.0590753592550755,0.0530360266566277,18.7054749459782,18.4638618028673,18.3262079951891,0.1017225086689,0.0641558393836021,0.0575971268117428,134217860,1222.2451171875,277.052520751953,259.130676269531,18.6804648738117,0.0688108056783676,0.827804267406464,15.7824048995972,338.182118940512,76.0888974224583,-0.798699169192108,-0.0895812922805508,-0.0193970626965401,71,NaN,NaN,2460112.43733135,1,21.2126515407843,18.4314294588268,18.0577672357277+0i,-0.00286105732313138,470,338.182118940512,76.0888974224583,2460112.43501602,18.4303678765071,0.0688108058885068,18.0567056534079,0.0688108058885068,21.2115899584645,15.7824048995972,18.6804648738117,0.0688108058885068,18.3262079951891,0.0575971268117428,134217860,1222.2451171875,277.052520751953,3.64561738897677,0.139805857866945,18.2790542602539,12.9565338134766,-0.00436580910960204,1.59048473834991,1.06663084030151,0.116738878190517,190.072662353516,189.512390136719
1627,235,1626.97180175781,234.80989074707,1.37698197364807,0.959510147571564,0.0437226593494415,29.026985168457,68.7082748413086,74.1211624145508,64.2615966796875,41.8294639587402,189.841705322266,9.91006278991699,189.312103271484,3.0190544128418,595.92822265625,1220.31689453125,1313.10961914062,0.0412761457264423,0.0287329070270061,0.0276918262243271,16.9969883022758,16.9279118320764,16.9379223265024,0.0448258928954601,0.0312039367854595,0.0300733223557472,738197504,1627.04284667969,234.81591796875,1260.92333984375,16.9625560145588,0.0307033285498619,0.539391696453094,35.3707580566406,338.773771674124,76.089433330166,-0.798699169192108,-0.0895812922805508,-0.0193970626965401,71,20,NaN,2460112.43733135,1,21.2096544226922,16.7105077027447,16.6664769549668+0i,-0.00585817541525976,471,338.773771674124,76.089433330166,2460112.43501602,16.7104863294374,0.0307033283895399,16.6664555816594,0.0307033283895399,21.2096330493848,35.3707580566406,16.9625560145588,0.0307033283895399,16.9379223265024,0.0300733223557472,738197504,1627.04284667969,234.81591796875,3.64561738897677,0.139805857866945,65.6554809570312,63.0461669921875,-0.00632271818929865,1.37698197364807,0.959510147571564,0.0437226593494415,189.841705322266,189.312103271484
1542,245,1542.21594238281,244.870483398438,1.41051089763641,0.96064168214798,0.0667144060134888,15.8660039901733,43.2721710205078,47.574031829834,42.0568809509277,27.8334121704102,189.805297851562,10.0023021697998,189.154373168945,2.99135851860046,399.907653808594,818.867309570312,915.078369140625,0.0505621321499348,0.0351360775530338,0.0332188010215759,17.430070164584,17.3610586671991,17.3300283927011,0.0549104772508144,0.0381577797234058,0.0360756181180477,671088644,1542.33337402344,244.923568725586,822.378967285156,17.4265967707844,0.0380994752049446,0.378594428300858,28.5043296813965,338.649774745935,76.0898842335601,-0.798699169192108,-0.0895812922805508,-0.0193970626965401,71,20,NaN,2460112.43733135,1,21.21060582968,17.1755008325524,17.0595350950731+0i,-0.0049067684274417,472,338.649774745935,76.0898842335601,2460112.43501602,17.1756055621435,0.038099475137238,17.0596398246642,0.038099475137238,21.2107105592711,28.5043296813965,17.4265967707844,0.038099475137238,17.3300283927011,0.0360756181180477,671088644,1542.33337402344,244.923568725586,3.64561738897677,0.139805857866945,45.7539184570312,41.1189483642578,-0.00524520830300889,1.41051089763641,0.96064168214798,0.0667144060134888,189.805297851562,189.154373168945
1236,279,1235.68872070312,278.507629394531,1.27352976799011,0.812875986099243,0.145487323403358,2.59570479393005,6.50120115280151,6.45622253417969,4.58223676681519,2.54992699623108,190.05029296875,10.4252634048462,189.761810302734,3.84096074104309,56.0546607971191,95.9799728393555,104.025268554688,0.150116458535194,0.109637178480625,0.104768231511116,19.5631015445217,19.688524724142,19.6907279791873,0.163026466965675,0.119065977632999,0.113778300583363,4,1236.30114746094,278.561126708984,115.150184631348,19.5610362391682,0.105686016380787,0.698669850826263,10.2757205963135,338.202183891206,76.0899758349695,-0.798699169192108,-0.0895812922805508,-0.0193970626965401,71,NaN,NaN,2460112.43733135,1,21.2126174189144,19.3120308114572,19.4223452939398+0i,-0.00289517919300988,473,338.202183891206,76.0899758349695,2460112.43501602,19.3110025078986,0.105686018787784,19.4213169903812,0.105686018787784,21.2115891153558,10.2757205963135,19.5610362391682,0.105686018787784,19.6907279791873,0.113778300583363,4,1236.30114746094,278.561126708984,3.64561738897677,0.139805857866945,5.20126342773438,5.75750923156738,-0.00436665221828873,1.27352976799011,0.812875986099243,0.145487323403358,190.05029296875,189.761810302734
1388,264,1388.08837890625,263.668243408203,1.1558712720871,0.956312954425812,0.042204637080431,7.90094709396362,19.8143482208252,21.2413024902344,18.5577774047852,12.5259561538696,190.085815429688,10.2847099304199,190.527923583984,2.9861843585968,172.528594970703,313.955596923828,345.927947998047,0.0780750885605812,0.057233139872551,0.054454505443573,18.3427870562734,18.4019125316655,18.3862022134291,0.0847895443439484,0.0621551908552647,0.0591375939548016,134217732,1388.11096191406,263.66259765625,365.063537597656,18.3083487849445,0.0576339699327946,0.558154284954071,18.843053817749,338.423944186977,76.0906574036646,-0.798699169192108,-0.0895812922805508,-0.0193970626965401,71,8,NaN,2460112.43733135,1,21.2118659336939,18.0585197779687,18.1169767961425+0i,-0.00364666441355329,474,338.423944186977,76.0906574036646,2460112.43501602,18.0582008912191,0.0576339700827609,18.1166579093929,0.0576339700827609,21.2115470469443,18.843053817749,18.3083487849445,0.0576339700827609,18.3862022134291,0.0591375939548016,134217732,1388.11096191406,263.66259765625,3.64561738897677,0.139805857866945,17.2963973999023,18.2531768798828,-0.00440872062985873,1.1558712720871,0.956312954425812,0.042204637080431,190.085815429688,190.527923583984
412,383,412.051727294922,383.387237548828,0.799421608448029,0.828925609588623,0.271174877882004,6.80244493484497,12.5964088439941,12.1518621444702,10.2377405166626,7.53698301315308,189.854705810547,10.5448608398438,190.290878295898,5.34777975082397,110.176010131836,163.48258972168,197.328826904297,0.106922283768654,0.0847756415605545,0.0761717781424522,18.8296692087238,19.1103747273568,18.9956711957387,0.116117596626282,0.0920663475990295,0.0827225521206856,134217732,411.64501953125,383.08056640625,212.361221313477,18.8965655665607,0.0763511434197426,0.603685438632965,14.2237548828125,336.993347177924,76.0908655493701,-0.798699169192108,-0.0895812922805508,-0.0193970626965401,67,NaN,NaN,2460112.43733135,1,21.215718558849,18.6506055121261,18.7303172128439+0i,0.000205960741623006,475,336.993347177924,76.0908655493701,2460112.43501602,18.6497789018196,0.0763511470035444,18.7294906025374,0.0763511470035444,21.2148919485425,14.2237548828125,18.8965655665607,0.0763511470035444,18.9956711957387,0.0827225521206856,134217732,411.64501953125,383.08056640625,3.64561738897677,0.139805857866945,9.86644134521484,10.6180610656738,-0.00106381903159234,0.799421608448029,0.828925609588623,0.271174877882004,189.854705810547,190.290878295898
1319,272,1319.17590332031,271.845245361328,1.39897978305817,0.937326312065125,0.101478695869446,15.2053174972534,38.1993026733398,41.8545951843262,37.6325149536133,26.1797294616699,190.044372558594,10.3513965606689,190.010040283203,3.17821025848389,340.238037109375,700.562805175781,828.436584472656,0.0550125017762184,0.0380526632070541,0.0349544137716293,17.6055097044681,17.5304742193324,17.4380256574191,0.0597435757517815,0.0413251928985119,0.0379604920744896,134217728,1319.26159667969,271.89599609375,730.49462890625,17.5552340846271,0.0404647439718246,0.534872889518738,26.8381786346436,338.323135916897,76.0908876885915,-0.798699169192108,-0.0895812922805508,-0.0193970626965401,71,20,NaN,2460112.43733135,1,21.2122638808647,17.3057963023912,17.1691906963671+0i,-0.00324871724267509,476,338.323135916897,76.0908876885915,2460112.43501602,17.305150742745,0.0404647429612886,17.1685451367209,0.0404647429612886,21.2116183212186,26.8381786346436,17.5552340846271,0.0404647429612886,17.4380256574191,0.0379604920744896,134217728,1319.26159667969,271.89599609375,3.64561738897677,0.139805857866945,41.4218292236328,36.5247314453125,-0.00433744635552787,1.39897978305817,0.937326312065125,0.101478695869446,190.044372558594,190.010040283203
1559,246,1558.30883789062,245.995513916016,1.69161713123322,1.19803714752197,0.199512839317322,0.688093900680542,7.13351726531982,8.04488658905029,6.61534547805786,3.58737397193909,189.813323974609,9.97804069519043,189.445159912109,3.11219644546509,56.9486198425293,150.106811523438,163.635284423828,0.143339529633522,0.0842127576470375,0.0804541930556297,19.545933611446,19.2030449376105,19.1989424780464,0.155666723847389,0.0914550572633743,0.0873732566833496,671088644,1559.09814453125,246.230804443359,138.385345458984,19.3614970545978,0.0955879390239716,0.473883807659149,11.3612661361694,338.673819681913,76.0909520223201,-0.798699169192108,-0.0895812922805508,-0.0193970626965401,71,NaN,NaN,2460112.43733135,1,21.2104502931799,19.1103000267502,18.9283328931348+0i,-0.00506230492752167,477,338.673819681913,76.0909520223201,2460112.43501602,19.1103658544101,0.0955879377336861,18.9283987207947,0.0955879377336861,21.2105161208397,11.3612661361694,19.3614970545978,0.0955879377336861,19.1989424780464,0.0873732566833496,671088644,1559.09814453125,246.230804443359,3.64561738897677,0.139805857866945,8.18176422119141,6.91926727294922,-0.005439646734382,1.69161713123322,1.19803714752197,0.199512839317322,189.813323974609,189.445159912109
886,323,886.22509765625,323.430511474609,1.25459504127502,0.858366072177887,-0.0284384936094284,18.9706020355225,53.0552825927734,58.4277725219727,50.5278625488281,32.7816200256348,189.988922119141,10.8217144012451,190.124984741211,3.0602765083313,528.876647949219,956.236450195312,1007.52819824219,0.0438666418194771,0.0324962846934795,0.0316504947841167,17.1265863833117,17.1926796976953,17.2255313189501,0.0476391725242138,0.035290963947773,0.0343724377453327,134217732,886.250915527344,323.402099609375,1076.76818847656,17.1339713435383,0.0332613736391068,0.530225694179535,32.6504859924316,337.689059199182,76.0912655675833,-0.798699169192108,-0.0895812922805508,-0.0193970626965401,71,20,NaN,2460112.43733135,1,21.2135043310885,16.8857737790451,16.957936295698+0i,-0.00200826701888385,478,337.689059199182,76.0912655675833,2460112.43501602,16.8837115820077,0.0332613732074841,16.9558740986606,0.0332613732074841,21.2114421340511,32.6504859924316,17.1339713435383,0.0332613732074841,17.2255313189501,0.0343724377453327,134217732,886.250915527344,323.402099609375,3.64561738897677,0.139805857866945,50.3764099121094,53.8384094238281,-0.00451363352298472,1.25459504127502,0.858366072177887,-0.0284384936094284,189.988922119141,190.124984741211
1368,268,1367.58801269531,268.171844482422,1.45149743556976,1.07782387733459,0.0167930070310831,34.9175910949707,80.388671875,87.7702484130859,80.8505859375,58.9629783630371,190.071304321289,10.299633026123,190.035415649414,3.4038941860199,686.537963867188,1554.07434082031,1813.55236816406,0.0384859181940556,0.0254610925912857,0.02355688624084,16.8433125462052,16.6654141964721,16.5873498309788,0.0417957082390785,0.0276507474482059,0.025582779198885,134217732,1367.75415039062,268.083923339844,1511.68200683594,16.7656260829182,0.0280268378555775,1.36460530757904,38.7485733032227,338.393827229148,76.0914215427918,-0.798699169192108,-0.0895812922805508,-0.0193970626965401,71,20,NaN,2460112.43733135,1,21.2120041981713,16.515928077806,16.3182539353533+0i,-0.00350839993611407,479,338.393827229148,76.0914215427918,2460112.43501602,16.5154941009101,0.0280268383432243,16.3178199584575,0.0280268383432243,21.2115702212755,38.7485733032227,16.7656260829182,0.0280268383432243,16.5873498309788,0.025582779198885,134217732,1367.75415039062,268.083923339844,3.64561738897677,0.139805857866945,90.6776184082031,75.5841003417969,-0.00438554629864428,1.45149743556976,1.07782387733459,0.0167930070310831,190.071304321289,190.035415649414
620,358,619.811218261719,357.605499267578,1.15978586673737,0.833388030529022,0.027225136756897,10.1300315856934,24.888427734375,26.5727062225342,22.7028713226318,14.8900136947632,189.874145507812,10.1703653335571,190.873809814453,5.68753433227539,218.567718505859,365.457244873047,351.897094726562,0.0724732875823975,0.0545756220817566,0.0557042770087719,18.085988469664,18.2369945520763,18.3676274420772,0.0787059888243675,0.0592691265046597,0.0604948438704014,134217732,619.759643554688,357.602508544922,455.081665039062,18.0690490107746,0.0514736101031303,0.286601692438126,21.0981903076172,337.298307723021,76.0915304649733,-0.798699169192108,-0.0895812922805508,-0.0193970626965401,71,8,NaN,2460112.43733135,1,21.2143251725786,17.8216768157366,18.1008609584857+0i,-0.00118742552879415,480,337.298307723021,76.0915304649733,2460112.43501602,17.8201779566073,0.0514736090710072,18.0993620993563,0.0514736090710072,21.2128263134492,21.0981903076172,18.0690490107746,0.0514736090710072,18.3676274420772,0.0604948438704014,134217732,619.759643554688,357.602508544922,3.64561738897677,0.139805857866945,17.5948547363281,22.7540832519531,-0.00312945412487822,1.15978586673737,0.833388030529022,0.027225136756897,189.874145507812,190.873809814453
38,437,37.8021812438965,437.273956298828,1.15496063232422,0.928147077560425,-0.00201494642533362,19.7464237213135,48.8405265808105,51.6861572265625,43.7242431640625,28.6839008331299,189.506744384766,11.0873937606812,189.426330566406,3.20082950592041,470.258544921875,838.579528808594,881.261169433594,0.0466135032474995,0.0347427949309349,0.0338811092078686,17.254129594947,17.3352319360596,17.3709124289356,0.0506222657859325,0.0377306751906872,0.0367948859930038,671088644,37.7254028320312,437.287384033203,925.763732910156,17.2980262141437,0.0359058305621147,0.372899740934372,30.2457847595215,336.443712426393,76.0916145913415,-0.798699169192108,-0.0895812922805508,-0.0193970626965401,71,20,NaN,2460112.43733135,1,21.2215827786972,17.0579073599696,17.1113961817447+0i,0.00607018058978884,481,336.443712426393,76.0916145913415,2460112.43501602,17.054524160839,0.0359058298085033,17.1080129826141,0.0359058298085033,21.2181995795667,30.2457847595215,17.2980262141437,0.0359058298085033,17.3709124289356,0.0367948859930038,671088644,37.7254028320312,437.287384033203,3.64561738897677,0.139805857866945,44.0630584716797,46.2881866455078,0.0022438119925554,1.15496063232422,0.928147077560425,-0.00201494642533362,189.506744384766,189.426330566406
