XPEAK,YPEAK,X1,Y1,X2,Y2,XY,SN_1,SN_2,SN_3,SN_4,SN_5,BACK_IM,VAR_IM,BACK_ANNULUS,STD_ANNULUS,FLUX_APER_1,FLUX_APER_2,FLUX_APER_3,FLUXERR_APER_1,FLUXERR_APER_2,FLUXERR_APER_3,MAG_APER_1,MAG_APER_2,MAG_APER_3,MAGERR_APER_1,MAGERR_APER_2,MAGERR_APER_3,FLAGS,X,Y,FLUX_PSF,MAG_PSF,MAGERR_PSF,PSF_CHI2DOF,SN,RA,Dec,APC_MAG_APER_1,APC_MAG_APER_2,APC_MAG_PSF,MergedCatMask,Nobs,DistMP,JD,CropID,DIFF_MAG
1134,15,1134.23840332031,14.6055192947388,1.37971317768097,0.93352347612381,-0.00419238349422812,268.891235351562,691.756652832031,761.359924316406,682.157348632812,470.067291259766,189.765853881836,11.2897825241089,189.639404296875,6.32996702194214,6686.6201171875,13533.224609375,14954.58203125,0.0122657464817166,0.00860877428203821,0.00818830262869596,14.3719154119079,14.3155182180022,14.2967687143641,0.0133206006139517,0.00934912916272879,0.00889249704778194,142607372,1134.30737304688,14.6066875457764,14135.63671875,14.33848724789,0.00913788098841906,5.42264366149902,118.845932006836,338.098090051833,75.9940737540707,-0.798772354908582,-0.0896829691300152,-0.019428481042814,131143,20,NaN,2460112.43733135,1,-0.0008930634072115
153,148,152.985443115234,148.073944091797,1.20272064208984,0.908524930477142,-0.0358295813202858,303.364135742188,709.236206054688,744.300598144531,632.325500488281,420.810913085938,189.467346191406,11.9308004379272,189.958938598633,3.31728553771973,6810.1669921875,12510.9033203125,13481.068359375,0.0121275121346116,0.00894430465996265,0.00861618481576443,14.3520376358144,14.4007997714362,14.4093936343479,0.0131704779341817,0.00971351470798254,0.00935717672109604,134217732,152.956161499023,148.045867919922,13703.7685546875,14.3721767467913,0.0092810858041048,2.86664390563965,117.012168884277,336.667167869921,75.9969688435826,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1,-0.00240989177300092
425,125,424.628662109375,124.551284790039,1.24882280826569,0.906262814998627,-0.0274585410952568,238.824172973633,525.504760742188,551.156982421875,476.536254882812,324.375457763672,189.4462890625,11.3345718383789,189.766357421875,3.62886691093445,5014.451171875,9426.9951171875,10273.1611328125,0.014140272513032,0.0103066256269813,0.00987247657030821,14.6843735026684,14.70808823091,14.7044441572953,0.0153563357889652,0.0111929951235652,0.0107215093448758,671088644,424.626251220703,124.52368927002,10230.2587890625,14.6895605129657,0.0107430350035429,1.62309789657593,101.088752746582,337.060896560018,76.0016937642933,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1,-0.0117958860991209
907,79,906.601928710938,78.990592956543,1.33054804801941,0.925106227397919,-0.0269954241812229,1444.89404296875,3129.02319335938,3286.0947265625,2859.42456054688,1959.63757324219,189.649429321289,11.3835744857788,191.787460327148,3.43058133125305,28669.859375,56476.3359375,62176.19140625,0.00590712763369083,0.00420835148543119,0.00401078164577484,12.7913681544948,12.7643551659439,12.7496441276234,0.00641514081507921,0.0045702694915235,0.00435570906847715,134217732,906.630981445312,78.9767608642578,59837.078125,12.7718502087054,0.00444003008306026,24.2418880462646,244.592926025391,337.760532313833,76.0071370915837,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1,0.00432135269624381
877,92,876.576904296875,91.4965057373047,1.3271564245224,0.924734234809875,-0.0152616389095783,235.602432250977,525.090209960938,556.192504882812,491.641418457031,352.595855712891,189.66716003418,11.3546552658081,190.156433105469,12.9581212997437,5001.43408203125,9836.1484375,10901.20703125,0.0143755106255412,0.0101686445996165,0.00965121388435364,14.6871956461327,14.6619587520846,14.6400179392951,0.0156118040904403,0.0110431481152773,0.0104812178760767,134217740,876.611450195312,91.4890823364258,10438.822265625,14.6676469845233,0.0106350649148226,3.12502765655518,102.115036010742,337.715284319814,76.0102233561476,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1,-0.00284947174602084
615,132,614.81591796875,132.281066894531,1.28961527347565,0.90243273973465,-0.021673483774066,132.204971313477,315.545593261719,336.012359619141,290.766937255859,195.600860595703,189.594573974609,11.0032215118408,189.629852294922,3.43411803245544,2948.01489257812,5615.3408203125,6073.568359375,0.0184544920921326,0.0133588006719947,0.0128439692780375,15.2611077549258,15.2705811123182,15.2750945783256,0.0200415775179863,0.0145076578482985,0.0139485504478216,671088644,614.826599121094,132.2490234375,6031.9912109375,15.2631250423846,0.0139957191422582,1.66964018344879,77.5951538085938,337.332276087727,76.013018862579,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1,-0.000396696029213052
1345,52,1345.27075195312,51.7749977111816,1.41250550746918,0.95342618227005,0.00669191312044859,129.172637939453,339.094573974609,375.561584472656,338.210083007812,233.538421630859,189.908721923828,10.789421081543,189.19499206543,3.15444040298462,3166.64013671875,6591.98876953125,7320.19873046875,0.017798438668251,0.0123259192332625,0.0116958972066641,15.1834351741901,15.0964802764715,15.0723972184639,0.0193291045725346,0.0133859487250447,0.0127017442137003,134217732,1345.37023925781,51.7823791503906,6754.6748046875,15.1402650875506,0.0132243447005749,3.20194911956787,82.1212692260742,338.39536978538,76.0152614753244,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1,-0.0043260729248661
993,106,993.171142578125,105.729988098145,1.35134983062744,0.913934290409088,0.0129410531371832,562.199951171875,1415.99194335938,1538.75939941406,1356.72521972656,925.093872070312,189.666793823242,11.0671243667603,191.011428833008,5.42954397201538,13275.103515625,26314.20703125,28804.8515625,0.0086888587102294,0.00616805162280798,0.00589507445693016,13.6273372658323,13.5935457287712,13.5850403123917,0.00943610072135925,0.00669850409030914,0.00640205107629299,134217732,993.243957519531,105.721496582031,27894.978515625,13.6004606289325,0.00650358712300658,7.50732612609863,166.984771728516,337.880411115682,76.0200471305787,-0.798772354908582,-0.0896829691300152,-0.019428481042814,1048647,20,NaN,2460112.43733135,1,0.00746250904787372
1478,55,1477.376953125,54.95166015625,1.41996347904205,0.94077205657959,0.0214095544070005,11773.453125,25000.0546875,26296.744140625,23278.85546875,16251.1220703125,190.001678466797,11.0426063537598,204.093078613281,11.7180938720703,223942.5625,463816.3125,514278.6875,0.00211380422115326,0.0014685585629195,0.00139462912920862,10.5595904541928,10.4781564015007,10.455708100432,0.00229559140279889,0.00159485463518649,0.00151456717867404,134217860,1477.47448730469,54.9644088745117,479534.21875,10.5122276348529,0.00156828504987061,298.693725585938,692.476135253906,338.584903113769,76.0213350794789,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1,0.0147249071131791
141,222,141.11051940918,221.934814453125,1.19184279441833,0.934703409671783,-0.0435127094388008,232.369018554688,544.513244628906,573.600891113281,490.387756347656,330.206024169922,189.538513183594,11.3900136947632,189.029907226562,3.37087416648865,5119.85302734375,9504.37109375,10434.7275390625,0.0139911258593202,0.0102635538205504,0.00979480426758528,14.6617882859776,14.6992129744575,14.6875016233809,0.0151943629607558,0.0111462194472551,0.0106371575966477,134217860,141.074127197266,221.916702270508,10315.7841796875,14.6805206341204,0.0106983873993158,2.29980731010437,101.510627746582,336.635546351565,76.0220222728873,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1,-0.0217617470027509
1670,74,1670.33190917969,74.1397247314453,1.43109154701233,0.956177532672882,0.024738060310483,76.944938659668,215.237106323242,244.241058349609,225.489074707031,161.183502197266,189.892700195312,10.8566656112671,190.7744140625,22.4492053985596,2056.82641601562,4309.4697265625,4826.43359375,0.0246030893176794,0.0160991810262203,0.015127026475966,15.6519377026522,15.557961804503,15.5246385330634,0.0267189554870129,0.0174837112426758,0.0164279509335756,201326596,1670.42822265625,74.1599349975586,4444.9384765625,15.5946126980242,0.0163089744746685,2.58769750595093,66.5891036987305,338.859890087899,76.0350032562872,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1,-0.00136453713127503
1344,131,1343.67553710938,131.387481689453,1.39253580570221,0.942024052143097,0.0559368096292019,2746.3857421875,6702.78076171875,7319.2216796875,6547.7548828125,4508.99951171875,190.000137329102,10.7172918319702,194.394821166992,17.9495716094971,62382.609375,127209.296875,139278.90625,0.00401408737525344,0.00280730659142137,0.00268261949531734,11.9472732206153,11.8827243180317,11.8739910484597,0.00435929885134101,0.00304873497225344,0.00291332486085594,671088644,1343.76794433594,131.408584594727,132370.265625,11.9098011059222,0.0029850541613996,58.2177467346191,363.8125,338.380623848183,76.0429249797269,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1,0.0201425673802538
360,253,360.249359130859,252.50358581543,1.23034191131592,0.904890239238739,-0.0382485277950764,113.095657348633,277.534637451172,297.667144775391,258.227478027344,173.535629272461,189.689514160156,10.8471412658691,189.611877441406,3.17142200469971,2683.88134765625,5002.86376953125,5346.736328125,0.0193388480693102,0.0141522930935025,0.0136887477710843,15.3630236317193,15.3959747126085,15.4134824606302,0.0210019890218973,0.0153693901374936,0.0148659804835916,134217732,360.241546630859,252.47428894043,5437.22021484375,15.3758331341204,0.0147426025941968,1.203932762146,73.6640625,336.944260993084,76.0431222954145,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1,-0.010958105694539
1707,103,1706.48095703125,103.307464599609,1.45503449440002,0.976057946681976,0.0530375428497791,177.463439941406,420.482635498047,456.780151367188,413.992370605469,291.582000732422,189.883087158203,10.7006883621216,189.630172729492,3.2986695766449,3825.57006835938,8172.75,9098.6552734375,0.0161908138543367,0.0110689084976912,0.0104898903518915,14.9781915864417,14.8631008964854,14.8362613771032,0.0175832230597734,0.0120208347216249,0.0113920206204057,201326596,1706.60986328125,103.339660644531,8267.03125,14.9209018749652,0.0119518721476197,6.0082221031189,90.8644256591797,338.907829274317,76.0464451754197,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1,-0.000836308877719239
1166,178,1165.60900878906,178.282608032227,1.38293790817261,0.984041035175323,-0.0170470476150513,8915.0390625,21053.017578125,22784.134765625,20464.3515625,14312.1240234375,190.09992980957,10.7824840545654,204.862289428711,11.9083833694458,192696.59375,397183.46875,444371.5,0.0022788867354393,0.00158701837062836,0.00150036253035069,10.7227469681366,10.6465435375934,10.6143389239448,0.00247487099841237,0.00172350194770843,0.00162939366418868,134217732,1165.66979980469,178.297073364258,408707.03125,10.6857467693743,0.00169875007122755,226.951278686523,639.293579101562,338.116528120015,76.0522915515375,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1,0.00657102209124168
841,220,840.5673828125,220.056762695312,1.31208992004395,0.941261112689972,-0.030167642980814,1373.51049804688,2989.86352539062,3140.17602539062,2736.90625,1881.41418457031,189.769683837891,10.5781135559082,191.919586181641,3.97289967536926,26582.2109375,52109.1953125,57540.625,0.00613526534289122,0.0043813562951982,0.00416938774287701,12.8734543113138,12.8517355313153,12.8337679801663,0.00666289823129773,0.00475815311074257,0.00452795531600714,671088644,840.590270996094,220.045532226562,55208.7109375,12.859257320827,0.00462240120396018,16.8775997161865,234.942825317383,337.641213895282,76.0533920977524,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1,0.0103992456311282
1565,143,1565.119140625,142.940277099609,1.42470800876617,0.96109139919281,0.0256363768130541,173.892944335938,448.325256347656,494.773529052734,446.079864501953,310.262451171875,189.885528564453,10.5168266296387,190.386322021484,3.31615281105042,4046.28833007812,8447.298828125,9428.3994140625,0.0157420374453068,0.0108873853459954,0.0103046707808971,14.917289930225,14.8272267885591,14.7976094748716,0.0170958526432514,0.0118237007409334,0.0111908726394176,134217732,1565.25317382812,142.95622253418,8680.3134765625,14.8679376644549,0.0116633968427777,3.64049386978149,93.1118087768555,338.698147515491,76.0552038474876,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1,0.00521340958357493
955,212,955.147827148438,211.762176513672,1.35171973705292,0.945513248443604,-0.0182462185621262,247.769119262695,612.5107421875,665.486145019531,589.536804199219,404.274658203125,189.855438232422,10.4357051849365,189.982696533203,2.86228537559509,5529.57421875,11143.986328125,12305.5859375,0.0134578496217728,0.00947631057351828,0.00901765003800392,14.5782027981744,14.5264200132025,14.5084486661453,0.0146152246743441,0.0102912737056613,0.00979316793382168,134217732,955.222229003906,211.749176025391,11642.9775390625,14.5491167110858,0.0100691383704543,3.2565393447876,107.854309082031,337.807744504995,76.0553468217532,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1,0.000200896853409542
1189,236,1188.59948730469,236.143051147461,1.37609827518463,0.949778258800507,-0.00109083368442953,1218.14294433594,2744.73974609375,2921.29150390625,2580.84252929688,1784.98999023438,190.133331298828,10.6281595230103,191.427032470703,3.36629986763,24434.900390625,49567.3125,54993.84765625,0.00639875372871757,0.00449212640523911,0.00426469231024384,12.9649056284719,12.9060330169096,12.8829191516067,0.00694904662668705,0.00487844925373793,0.00463145598769188,671088644,1188.65698242188,236.148910522461,51672.83203125,12.9311204952655,0.00477796932682395,23.4969520568848,227.293212890625,338.140256710818,76.0733358514493,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1,0.00849897387603605
1373,224,1372.52429199219,223.829956054688,1.38475286960602,0.951283633708954,0.0372878722846508,411.289184570312,875.29443359375,921.271850585938,809.726196289062,559.115966796875,190.124572753906,10.4558944702148,190.371307373047,3.29183149337769,7615.60595703125,15585.6787109375,17152.470703125,0.011467176489532,0.00801286939531565,0.00763789704069495,14.2306708817022,14.16220714578,14.1478876983706,0.0124533539637923,0.00870197638869286,0.00829475652426481,671088644,1372.59936523438,223.851745605469,16189.3330078125,14.1912036938128,0.00853798817843199,6.60724687576294,127.196243286133,338.407749297231,76.0762082651085,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1,0.0110301243141839
316,361,316.166534423828,361.104949951172,1.21412360668182,0.903511822223663,-0.0313863791525364,170.368194580078,414.780944824219,441.445953369141,377.747589111328,252.442901611328,189.862182617188,10.8475217819214,190.07551574707,3.21022915840149,3867.92114257812,7134.71923828125,7681.85546875,0.0161004867404699,0.0118474531918764,0.0114171588793397,14.9662379618561,15.0105792079862,15.0200390696509,0.0174851287156343,0.0128663340583444,0.0123990345746279,134217732,316.14501953125,361.070129394531,7811.8076171875,14.98239765591,0.0122957602143288,1.29481828212738,88.323127746582,336.859932915592,76.0787346067033,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1,0.00712433594677986
1437,229,1437.22961425781,229.124481201172,1.41087198257446,0.984264671802521,0.000522369344253093,1817.625,4940.31298828125,5548.9365234375,5065.814453125,3535.14086914062,190.021545410156,10.287449836731,194.038909912109,4.14919471740723,45377.1328125,95077.4609375,106654.8359375,0.00469530513510108,0.00324340024963021,0.00306227896362543,12.2928394341574,12.1988275101161,12.1637530375281,0.00509910145774484,0.00352233275771141,0.00332563486881554,134217732,1437.33203125,229.150085449219,97198.046875,12.245132069057,0.00348356598988175,46.0849647521973,311.74951171875,338.500421080241,76.0804992526431,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1,0.0177333774709005
1251,251,1251.35522460938,251.319366455078,1.37519347667694,0.946165323257446,0.024316631257534,363.429290771484,1050.9189453125,1194.85412597656,1086.75061035156,745.976196289062,190.041046142578,10.5495929718018,190.106521606445,3.28449630737305,10238.9306640625,20772.7578125,22837.6015625,0.00988783873617649,0.00694009894505143,0.00661876983940601,13.9092955471895,13.8502860515942,13.8370781861544,0.0107381930574775,0.00753694726154208,0.00718798395246267,134217860,1251.43090820312,251.327072143555,21633.2421875,13.8764730495867,0.00738541455939412,6.90711498260498,147.046585083008,338.228423786656,76.0810923511329,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1,0.00491372983810393
280,393,279.626525878906,393.389831542969,1.20069420337677,0.904309868812561,-0.0208779107779264,403.363464355469,883.8076171875,926.760131835938,796.141540527344,535.858764648438,189.878753662109,10.781289100647,190.086883544922,3.18454790115356,8297.111328125,15235.5419921875,16481.578125,0.0109850438311696,0.00810430012643337,0.00779173523187637,14.1376147535071,14.1868766725065,14.1912074300584,0.0119297578930855,0.00880127027630806,0.00846182461827993,134217732,279.605865478516,393.360687255859,16733.072265625,14.1553369564471,0.00839811563491821,2.29956698417664,129.314727783203,336.801010032372,76.0881998794847,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1,-0.00542229350549204
1053,296,1053.23449707031,296.430389404297,1.33884310722351,0.930040895938873,0.0230464041233063,7935.2978515625,22410.71484375,25214.98046875,22692.041015625,15490.609375,190.191101074219,10.8345832824707,201.69792175293,6.80775451660156,221605.90625,438424.0625,477696.90625,0.0021244902163744,0.00151034351438284,0.00144692114554346,10.5709787350478,10.5392854935012,10.5358233460043,0.00230719638057053,0.00164023309480399,0.00157135631889105,671088640,1053.29821777344,296.426239013672,463109.125,10.5500684780535,0.00159585429355502,90.433967590332,680.513244628906,337.934886127941,76.0888479017696,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1,0.0129643746297354
575,365,575.004577636719,365.246398925781,1.25841927528381,0.919685423374176,-0.0079031502828002,229.986785888672,556.672302246094,596.167297363281,516.301635742188,346.884033203125,189.885314941406,10.1987218856812,189.454010009766,2.94908237457275,5036.029296875,9564.119140625,10436.74609375,0.0141036184504628,0.0102299824357033,0.00979260634630919,14.6797114000439,14.6924089928388,14.6872916125392,0.015316529199481,0.0111097609624267,0.010634770616889,134217732,575.007385253906,365.227203369141,10279.9853515625,14.6842952770648,0.0107164001092315,0.985550165176392,101.340003967285,337.232333451633,76.0921657308594,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1,-0.0149100200515499
845,334,845.138854980469,334.102691650391,1.29037809371948,0.919482052326202,-0.00769734708592296,837.384704589844,2119.75415039062,2290.00268554688,1995.7724609375,1347.01611328125,189.921325683594,10.6539249420166,192.186080932617,15.4246139526367,19560.53125,37573.9609375,40877.41796875,0.00719341170042753,0.00517520029097795,0.004960420075804,13.2064804455002,13.206803998854,13.2049957777304,0.0078120450489223,0.00562026770785451,0.00538701610639691,134217732,845.17041015625,334.083679199219,40320.72265625,13.2004552883563,0.00540907494723797,5.46772241592407,200.773696899414,337.6278806329,76.0932284497956,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1,0.00818930736454149
649,373,648.554870605469,372.792388916016,1.27367758750916,0.927039265632629,-0.00384421227499843,227.595947265625,484.917175292969,504.753143310547,433.634185791016,292.354431152344,189.871307373047,10.1191253662109,189.537994384766,3.24709105491638,4233.533203125,8154.5263671875,8806.2548828125,0.0153882279992104,0.011081057600677,0.0106626274064183,14.8681745764958,14.8655245788075,14.8717262754491,0.0167116150259972,0.0120340287685394,0.0115796132013202,671088640,648.570251464844,372.781799316406,8710.3740234375,14.8641840023455,0.0116429645568132,0.955429673194885,93.2752151489258,337.337114731878,76.0980898775173,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1,-0.0100392208482622
720,365,720.341674804688,364.641052246094,1.26918971538544,0.918704271316528,0.00735760480165482,113.329345703125,287.434173583984,312.699035644531,273.862884521484,184.138061523438,189.796295166016,10.0701961517334,190.159484863281,3.20737147331238,2656.06201171875,5066.8720703125,5433.431640625,0.0194410756230354,0.0140627566725016,0.0135791832581162,15.3743363828004,15.3821715580456,15.3960188621593,0.0211130082607269,0.0152721535414457,0.0147469928488135,134217732,720.363525390625,364.635620117188,5476.4853515625,15.3680206341204,0.0146885113790631,0.554523110389709,73.9353332519531,337.442245185166,76.0984351302687,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1,0.00462796292805599
629,380,628.43408203125,380.248840332031,1.25858354568481,0.923402905464172,-0.0300344955176115,143.609573364258,300.566589355469,314.654022216797,272.522399902344,185.291778564453,189.900054931641,10.1238307952881,189.986755371094,3.09140372276306,2684.56591796875,5137.91943359375,5531.67333984375,0.0193345751613379,0.0139640010893345,0.013456947170198,15.3627467313293,15.3670531825269,15.3765630672607,0.0209973491728306,0.0151649052277207,0.0146142449229956,134217740,628.44482421875,380.223114013672,5511.7509765625,15.3610521358905,0.0146414302289486,0.750105440616608,74.1730804443359,337.30670014558,76.0997762589642,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1,0.0086100422160882
510,405,509.601135253906,405.204010009766,1.24757707118988,0.935096383094788,-0.00805819872766733,186.417373657227,413.154663085938,433.808044433594,373.093536376953,252.34846496582,189.896179199219,10.324728012085,189.921920776367,4.20611572265625,3689.86303710938,7002.3642578125,7575.9091796875,0.0165018830448389,0.0119653549045324,0.0115024168044329,15.0174063679013,15.0309096795831,15.0351174994598,0.017921045422554,0.0129943750798702,0.012491624802351,134217732,509.617370605469,405.187103271484,7540.294921875,15.0208049816546,0.0125150559470057,0.523846507072449,86.7754821777344,337.130526898655,76.1030673011622,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1,-0.015860710561255
281,441,280.552062988281,441.234985351562,1.19330024719238,0.936566591262817,-0.042813029140234,4081.27563476562,8779.8466796875,9152.1962890625,7860.19970703125,5328.623046875,189.942276000977,10.6909494400024,195.758331298828,4.85143804550171,80684.1484375,149333,162874.1875,0.00352102587930858,0.00258795265108347,0.00247802236117423,11.6679615132687,11.7086319737386,11.7040737619456,0.00382383400574327,0.00281051662750542,0.00269113224931061,134217732,280.526641845703,441.212646484375,162748,11.6854873699603,0.00269206939265132,30.1142196655273,403.407135009766,336.79299126643,76.1048467305001,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1,0.010845487404569
98,468,98.2427215576172,467.963745117188,1.16777217388153,0.89292186498642,-0.026330603286624,266.313781738281,637.960998535156,671.829345703125,570.595031738281,382.146057128906,189.593048095703,11.0238456726074,190.084381103516,8.34895896911621,6002.6396484375,10790.552734375,11693.12890625,0.0129818301647902,0.00965775921940804,0.00927524175494909,14.4890763513197,14.561412210345,14.5638775661148,0.0140982680022717,0.0104883266612887,0.0100729120895267,671088644,98.1880187988281,467.938018798828,11992.01953125,14.5170455974993,0.00992163363844156,2.41077399253845,109.457778930664,336.52464713177,76.1052469742629,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1,-0.00942466333486449
714,389,713.87744140625,388.503173828125,1.25879192352295,0.930712878704071,-0.025552362203598,166.770736694336,388.224761962891,412.371734619141,358.858489990234,244.265487670898,189.837280273438,10.0396366119385,190.523132324219,3.24052095413208,3494.2412109375,6660.44775390625,7232.4453125,0.0169424079358578,0.0122628202661872,0.0117671815678477,15.0765497701083,15.0852628591272,15.0854915007038,0.0183994546532631,0.0133174229413271,0.0127791594713926,134217732,713.870971679688,388.484069824219,7176.36474609375,15.0745149654803,0.0128286555409431,1.08973324298859,84.6542358398438,337.428574985382,76.1064352625638,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1,0.00462576689796657
761,392,760.917785644531,392.212249755859,1.29797744750977,0.926644682884216,0.000901722873095423,121.650199890137,298.296905517578,320.257110595703,278.151977539062,186.885665893555,189.893951416016,10.2003440856934,189.748107910156,3.14520955085754,2677.79736328125,5187.3193359375,5601.89599609375,0.0193602908402681,0.0138976769521832,0.0133725926280022,15.3654876372885,15.3566639471965,15.3628667791931,0.021025275811553,0.0150928767398,0.0145226353779435,134217728,760.953735351562,392.192993164062,5514.2431640625,15.3605619472918,0.0146382171660662,0.724754929542542,74.1893615722656,337.495942847862,76.1097853562615,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1,0.00265412828119228
1146,359,1146.28857421875,358.593994140625,1.3355268239975,0.950443804264069,0.0174862965941429,125.263221740723,328.120025634766,360.889251708984,321.797882080078,221.531005859375,190.246704101562,10.3699264526367,190.090423583984,3.32969284057617,3063.77978515625,6119.76904296875,6751.095703125,0.0180990435183048,0.0127945644780993,0.012180614285171,15.2192880811107,15.1771838384778,15.1602687323586,0.0196555610746145,0.013894896954298,0.013228147290647,671088644,1146.34399414062,358.603790283203,6426.80078125,15.1942888302264,0.0135575905442238,1.25685119628906,80.1027297973633,338.059044776801,76.1142472456143,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1,-0.00687264860763065
1029,398,1028.89465332031,398.293670654297,1.31757605075836,0.950406432151794,-0.00280631450004876,7164.99951171875,17411.244140625,18859.935546875,16653.478515625,11381.3623046875,190.355621337891,10.5319299697876,200.090835571289,6.66923570632935,159697.375,315200.375,346188.75,0.00250271614640951,0.00178130075801164,0.001699696527794,10.9266876187632,10.8975546346855,10.8854220410306,0.00271794968284667,0.00193449261132628,0.00184587039984763,134217860,1028.93115234375,398.292022705078,332281.1875,10.9105115932879,0.00188401283230633,56.7235336303711,576.42919921875,337.882478087213,76.1232700936776,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1,0.00204675756710301
548,480,548.237670898438,479.98095703125,1.22828054428101,0.936038076877594,-0.0246641300618649,418.348968505859,1038.59399414062,1113.70544433594,965.269836425781,651.153686523438,190.04426574707,10.1813039779663,190.559661865234,2.98447704315186,9407.544921875,17712.255859375,19384.517578125,0.0103149553760886,0.0075157480314374,0.0071840975433588,14.0012412984355,14.0233367522343,14.0150669216912,0.011202041991055,0.00816210266202688,0.0078019299544394,134217732,548.228637695312,479.968139648438,19150.125,14.0088468594012,0.00784981530159712,2.26179361343384,138.347198486328,337.172334528239,76.1307939074283,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1,-0.00630791950093772
1615,361,1614.47534179688,360.618347167969,1.40915489196777,0.978339374065399,0.0448507778346539,267.198699951172,574.631164550781,608.893920898438,542.226867675781,379.979827880859,189.865264892578,9.72102165222168,190.027618408203,3.19235682487488,4871.2841796875,10212.779296875,11333.2734375,0.0143427383154631,0.00990021415054798,0.00939761195331812,14.7158233517605,14.6211615713171,14.5978159913841,0.0155762135982513,0.0107516329735518,0.0102058062329888,201326596,1614.58386230469,360.658203125,10447.8974609375,14.6667038006243,0.0106296092271805,4.55068731307983,102.167442321777,338.737069444379,76.1328125429209,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1,-0.000910417968842979
833,454,833.069580078125,454.290344238281,1.27735877037048,0.945455253124237,-0.0101454183459282,254.464080810547,638.790588378906,694.9306640625,610.70751953125,413.947998046875,190.19091796875,10.6003322601318,190.502792358398,3.46840119361877,5964.36181640625,11537.5390625,12552.6015625,0.012961508706212,0.00931471865624189,0.00892978813499212,14.4960220791382,14.4887384792516,14.4868700509106,0.014076198451221,0.0101157845929265,0.00969775021076202,134217732,833.090270996094,454.282043457031,12292.599609375,14.4901672405658,0.00979930255562067,1.08017778396606,110.82421875,337.589262901774,76.134482379828,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1,0.00300417596638861
