XPEAK,YPEAK,X1,Y1,X2,Y2,XY,SN_1,SN_2,SN_3,SN_4,SN_5,BACK_IM,VAR_IM,BACK_ANNULUS,STD_ANNULUS,FLUX_APER_1,FLUX_APER_2,FLUX_APER_3,FLUXERR_APER_1,FLUXERR_APER_2,FLUXERR_APER_3,MAG_APER_1,MAG_APER_2,MAG_APER_3,MAGERR_APER_1,MAGERR_APER_2,MAGERR_APER_3,FLAGS,JD,CropID,X,Y,FLUX_PSF,MAG_PSF,MAGERR_PSF,PSF_CHI2DOF,SN,RA,Dec,MAG_ZP,MAG_PSF_AB,FIELD_CORRECTION_MAG
1342,1245,1342.17004394531,1244.57385253906,1.10438120365143,1.03572261333466,0.0287685506045818,124.434867858887,287.124908447266,305.283966064453,266.456573486328,182.003524780273,144.529083251953,160.696655273438,146.115570068359,12.9319925308228,10384.3134765625,19666.265625,21487.02734375,0.00989191420376301,0.007161068264395,0.00684849917888641,15.4248765808173,14.7315163110832,14.6353802220894,0.010742618702352,0.00777692021802068,0.00743746990337968,0,2460381.32076979,16,1342.162109375,1244.56494140625,21075.447265625,14.6563794992262,0.00750915193930268,1.91433715820312,144.623519897461,124.186734623941,4.73779652250228,21.8469254807889,14.2900584698408,-0.00895742070840953
59,1254,59.4671974182129,1253.65698242188,1.01572120189667,0.742911159992218,-0.00524116074666381,5.33272695541382,13.3373861312866,13.3455152511597,11.173996925354,7.62265300750732,145.709396362305,147.697189331055,145.245239257812,16.0554389953613,489.247619628906,769.606811523438,1031.21667480469,0.0558648705482483,0.0416483171284199,0.0348157286643982,18.7419947264576,18.2501469755044,17.9324452273055,0.0606692507863045,0.0452300719916821,0.0378098823130131,67108868,2460381.32076979,16,59.3371543884277,1253.56103515625,919.631896972656,18.0567844293409,0.0385802425444126,1.13191640377045,28.1491222381592,123.737836270201,4.7385130618838,21.8408603165828,17.684400240379,-0.0150225849145442
529,1253,528.694519042969,1252.76843261719,1.10934865474701,0.891177475452423,0.0181919727474451,11.8256349563599,26.09912109375,27.4058704376221,23.1912956237793,15.2425651550293,145.046035766602,161.577682495117,145.069458007812,11.9928302764893,969.843566894531,1643.82788085938,1852.30590820312,0.0344093814492226,0.0257208682596684,0.024120269343257,17.9990656878714,17.4261798083551,17.29653896931,0.0373685881495476,0.0279328636825085,0.0261946134269238,0,2460381.32076979,16,528.616821289062,1252.78234863281,1915.03063964844,17.2603824518019,0.0258423164486885,1.05037224292755,42.024097442627,123.902094849328,4.73919296038621,21.8397523926615,16.8868880646188,-0.0161305088358584
1698,1248,1698.12939453125,1247.669921875,1.21543371677399,0.879594504833221,0.0338328555226326,2.5674455165863,6.36701202392578,6.8112850189209,5.54714202880859,2.95981431007385,144.432540893555,151.057571411133,144.824432373047,13.612663269043,224.661193847656,403.492340087891,290.375274658203,0.090125098824501,0.0601377934217453,0.0751100033521652,19.5869793989788,18.9512261606738,19.3084091052184,0.0978758558630943,0.0653096437454224,0.0815694630146027,67108868,2460381.32076979,16,1697.85144042969,1247.890625,448.081970214844,18.8374221704298,0.0593248121440411,1.21037745475769,18.3059997558594,124.311098626201,4.73953403173819,21.8538084098498,18.4779897258693,-0.00207449164751669
1454,1251,1454.20568847656,1251.18920898438,1.35624468326569,0.940950453281403,0.337688863277435,2.29901719093323,6.9285249710083,7.48711347579956,6.52193069458008,4.16754245758057,144.339370727539,160.18977355957,145.387908935547,11.9526090621948,248.458312988281,383.422424316406,468.849029541016,0.0796185508370399,0.0598320551216602,0.0527522675693035,19.4776696479088,19.0066199083631,18.7882335729843,0.0864657461643219,0.0649776086211205,0.0572889633476734,0,2460381.32076979,16,1453.72692871094,1251.10424804688,516.030456542969,18.6841285608107,0.0547266118228436,0.806630790233612,19.8440933227539,124.225737502918,4.74026105532612,21.8487089917815,18.3195956439364,-0.00717390971585229
175,1258,174.770095825195,1258.3330078125,1.12987327575684,0.939127147197723,0.0128133855760098,88.6027755737305,204.895156860352,216.290420532227,186.362030029297,125.681121826172,145.942413330078,166.419708251953,146.655731201172,11.8595552444458,7591.6591796875,13844.771484375,15058.236328125,0.0115829147398472,0.00854185037314892,0.0081871310248971,15.764979290306,15.1126065803549,15.0213857889157,0.0125790452584624,0.00927644968032837,0.00889122392982244,0,2460381.32076979,16,174.770050048828,1258.34216308594,15257.392578125,15.0071208856398,0.00883985962718725,1.88306570053101,122.852630615234,123.778235174668,4.74042151814739,21.8400709327582,14.6339451196022,-0.0158119687391031
156,1260,156.157989501953,1260.25305175781,1.09147810935974,1.13678026199341,-0.119155123829842,2.9136426448822,5.12125492095947,5.00015354156494,4.66344308853149,3.79747605323792,145.905792236328,162.647689819336,147.013610839844,11.210301399231,141.530578613281,268.042144775391,315.011047363281,0.115496583282948,0.0740264281630516,0.0666402876377106,20.0886411612474,19.3952982432818,19.2199956628077,0.125429287552834,0.0803927034139633,0.0723713487386703,132,2460381.32076979,16,156.177032470703,1259.61315917969,348.570190429688,19.1100852868849,0.0704437717795372,0.466049998998642,15.4165506362915,123.771724420278,4.74082601146677,21.8401550993598,18.7370044793004,-0.0157278021374945
1219,1255,1219.04736328125,1255.09729003906,1.10763347148895,1.05754852294922,0.0230881534516811,102.507011413574,233.656127929688,246.727325439453,213.97575378418,145.565368652344,144.441619873047,160.540817260742,144.670104980469,11.95982837677,8170.60107421875,15604.5107421875,17196.501953125,0.0111594181507826,0.00804185681045055,0.00765735330060124,15.6851860324519,14.9826956699519,14.8772207786133,0.0121191283687949,0.00873345695436001,0.00831588543951511,0,2460381.32076979,16,1219.046875,1255.08032226562,16619.923828125,14.9142492196852,0.00846452917903662,2.287930727005,128.300109863281,124.143655846741,4.74125311185117,21.8450686918275,14.5460711084654,-0.0108142096698452
445,1259,445.427124023438,1259.28759765625,1.15062737464905,0.94711822271347,0.0147634772583842,195.351211547852,431.994567871094,455.262542724609,393.787261962891,266.723083496094,145.286956787109,164.210861206055,144.847961425781,12.6248340606689,15791.287109375,29387.953125,32205.78125,0.00799782667309046,0.00584911089390516,0.00558605324476957,14.9697772369967,14.2953977182982,14.1959864677358,0.00868564005941153,0.00635213451460004,0.00606645364314318,140,2460381.32076979,16,445.4208984375,1259.2939453125,32071.25390625,14.2005317590528,0.00607968168333173,3.58279943466187,178.627777099609,123.872966014589,4.74130014359317,21.8395544061133,13.8268395450374,-0.0163284953840869
53,1263,53.0172233581543,1262.83764648438,1.21773362159729,0.93299388885498,-0.0200251936912537,6.12539482116699,14.0172920227051,15.0791034698486,12.4219408035278,7.5319709777832,145.682754516602,147.87092590332,145.946105957031,16.0262718200684,463.782562255859,858.162536621094,837.803344726562,0.057881522923708,0.0389106646180153,0.039490669965744,18.8000299790407,18.1318957130577,18.1579642942655,0.062859334051609,0.0422569811344147,0.0428868681192398,67108868,2460381.32076979,16,52.8242301940918,1262.82788085938,975.592224121094,17.9926498315626,0.0373113416135311,1.29508697986603,29.1064300537109,123.735539150892,4.74172979183132,21.8408262184442,17.620230382238,-0.0150566830531255
1529,1255,1529.17309570312,1255.06921386719,1.2924747467041,1.01008021831512,0.0341657176613808,3.53645515441895,7.03229093551636,7.22715187072754,6.79546403884888,4.94130182266235,144.095230102539,160.369522094727,143.443420410156,13.1640501022339,264.703338623047,521.566101074219,732.690185546875,0.0790633857250214,0.0505404137074947,0.0410808585584164,19.4089070231275,18.6725436822705,18.3035181078147,0.0858628377318382,0.0548868887126446,0.0446138121187687,0,2460381.32076979,16,1529.41271972656,1254.96716308594,500.659912109375,18.7169597528273,0.0557695813477039,0.643129229545593,19.4729804992676,124.25219545947,4.74173109505527,21.8500815250236,18.3537994672155,-0.0058013764737394
1255,1261,1255.33947753906,1260.65686035156,1.29249000549316,1.0886138677597,0.0524634160101414,8.96264362335205,22.8422412872314,25.506103515625,22.9357719421387,15.1338386535645,144.427871704102,162.713333129883,144.384490966797,38.4791412353516,821.088134765625,1764.82470703125,1868.29284667969,0.0584302321076393,0.0322802700102329,0.0309748034924269,18.179845014382,17.3490667792617,17.2872083771954,0.063455231487751,0.0350563749670982,0.0336386375129223,4,2460381.32076979,16,1255.10632324219,1260.39562988281,1737.21276855469,17.3661888025099,0.0272486619651318,1.63397645950317,39.855167388916,124.156258358182,4.74316736527602,21.8455037072832,16.9984461645017,-0.0103791942141393
1719,1261,1718.87487792969,1261.03125,1.21980166435242,1.21742105484009,-0.0963207259774208,4.71049642562866,11.1089763641357,12.511492729187,10.9584980010986,6.65416622161865,144.422149658203,151.045272827148,144.422149658203,11.2115602493286,375.321228027344,814.7021484375,807.987365722656,0.0596382021903992,0.0376407019793987,0.0378177762031555,19.0298055365948,18.1883222759535,18.1973079779002,0.0647670850157738,0.0408778041601181,0.0410701036453247,75497472,2460381.32076979,16,1718.99816894531,1260.90051269531,804.47900390625,18.2020328424269,0.0417288057506084,1.09021365642548,26.0251865386963,124.318466823874,4.74410182733733,21.8542000481086,17.8429882524353,-0.00168285338869418
547,1268,547.585632324219,1268.94274902344,1.44733035564423,1.58667469024658,0.487379103899002,2.61621332168579,5.49152708053589,5.03649806976318,4.13036489486694,3.02077889442444,144.968627929688,160.356689453125,144.521789550781,13.0038261413574,114.389022827148,353.117004394531,483.402679443359,0.147191733121872,0.064715251326561,0.0528423264622688,20.3197772235294,19.0960157794945,18.7550437861324,0.159850224852562,0.0702807605266571,0.0573867671191692,0,2460381.32076979,16,547.12939453125,1268.78979492188,335.960388183594,19.1500919244581,0.0720147341489792,1.2818169593811,15.080246925354,123.908544331781,4.74480877121941,21.8396506907224,18.7765054939035,-0.0162322107749126
475,1271,475.484832763672,1270.56774902344,1.15108156204224,0.953583955764771,0.0078698480501771,119.850433349609,272.006652832031,289.770965576172,253.775115966797,174.02214050293,145.141738891602,166.051467895508,144.812286376953,12.2789859771729,10323.41015625,19233.0703125,21185.3828125,0.0099137257784605,0.00723887933418155,0.00689480174332857,15.4312630992444,14.7556995144945,14.650730273379,0.0107663059607148,0.00786142330616713,0.00748775480315089,0,2460381.32076979,16,475.484924316406,1270.56420898438,20899.91015625,14.665460386067,0.00754181761294603,2.20505285263062,143.997116088867,123.883467331405,4.74528787294363,21.8394868703355,14.2917008115299,-0.016396031161807
244,1272,243.804458618164,1271.869140625,1.09814262390137,1.01330506801605,0.0112562254071236,6.00018692016602,12.9415197372437,13.1166334152222,11.1493120193481,7.64885234832764,145.851867675781,162.509048461914,144.811767578125,12.1952991485596,451.011840820312,816.625122070312,969.874938964844,0.0542990900576115,0.0380469411611557,0.0344843231141567,18.8303458682231,18.1857625973134,17.9990305676001,0.0589688122272491,0.0413189791142941,0.0374499745666981,4,2460381.32076979,16,243.775924682617,1271.89599609375,895.982543945312,18.0850704095655,0.0394342839717865,0.691054284572601,27.5394878387451,123.802364849496,4.74528838909164,21.8396654187105,17.7114915364553,-0.0162174827868107
