XPEAK,YPEAK,X1,Y1,X2,Y2,XY,SN_1,SN_2,SN_3,SN_4,SN_5,BACK_IM,VAR_IM,BACK_ANNULUS,STD_ANNULUS,FLUX_APER_1,FLUX_APER_2,FLUX_APER_3,FLUXERR_APER_1,FLUXERR_APER_2,FLUXERR_APER_3,MAG_APER_1,MAG_APER_2,MAG_APER_3,MAGERR_APER_1,MAGERR_APER_2,MAGERR_APER_3,FLAGS,JD,CropID,X,Y,FLUX_PSF,MAG_PSF,MAGERR_PSF,PSF_CHI2DOF,SN,RA,Dec,DIFF_MAG
1160,163,1160.19995117188,163.00634765625,1.12045204639435,1.01399409770966,0.0501308105885983,104.827812194824,234.404098510742,246.90478515625,213.197402954102,145.233520507812,145.151611328125,157.864562988281,146.603286743164,71.2173767089844,8119.8271484375,15330.494140625,16883.69921875,0.0141450436785817,0.00931718200445175,0.00877617299556732,15.6919540885856,15.0019306773481,14.8971520452779,0.0153615176677704,0.0101184593513608,0.0095309242606163,4,2460381.32076979,16,1160.2138671875,163.004348754883,16572.638671875,14.9173419854933,0.00847603380680084,1.1642644405365,128.125961303711,124.124975866845,4.36028074388472,-0.0183061094821466
1146,167,1146.1474609375,167.173812866211,1.08815062046051,1.00270617008209,0.0687113329768181,73.8625640869141,168.557571411133,176.866119384766,151.525924682617,101.629508972168,145.159973144531,157.756256103516,148.2529296875,84.1406326293945,5909.2509765625,10804.841796875,11659.0615234375,0.0192865114659071,0.0123771261423826,0.0117410309612751,16.0369899454945,15.3817750254408,15.2991620726426,0.0209451522678137,0.0134415589272976,0.0127507597208023,0,2460381.32076979,16,1146.13989257812,167.169647216797,11904.5224609375,15.2765405557447,0.01001918874681,2.52367806434631,108.392013549805,124.120046169033,4.3617089619652,0.00668295977901019
1115,168,1115.3837890625,168.324447631836,1.10660600662231,0.999404013156891,0.0491558574140072,1772.6279296875,3999.27905273438,4229.11376953125,3666.38354492188,2489.30517578125,145.182083129883,157.761642456055,153.440628051758,141.559906005859,143493.203125,267736.8125,292924.8125,0.00281819188967347,0.00200363784097135,0.00190981396008283,12.5737427400601,11.8965508440384,11.7989306641703,0.00306055648252368,0.00217595067806542,0.00207405793480575,0,2460381.32076979,16,1115.39001464844,168.320083618164,291074.03125,11.8058126352125,0.00201347260735929,13.8448390960693,539.366638183594,124.109288381127,4.36205502053039,-0.00954341516135584
408,176,407.692413330078,175.506103515625,1.08144557476044,0.943740606307983,0.00417501106858253,152.016326904297,341.370452880859,359.545074462891,309.597961425781,208.915618896484,145.427841186523,156.017791748047,147.248016357422,11.680814743042,12512.65625,22392.41796875,24255.798828125,0.00898835621774197,0.00670299027115107,0.00643887929618359,15.2224472744806,14.5905685837356,14.5037821087708,0.00976135488599539,0.00727944727987051,0.00699262274429202,0,2460381.32076979,16,407.705688476562,175.513977050781,25047.33984375,14.4689176461988,0.00688331108540297,3.27731513977051,157.772903442383,123.861688802186,4.36320035495677,0.000757538585731446
1420,174,1420.1943359375,173.589721679688,1.08692395687103,1.04349756240845,0.0714997351169586,435.303802490234,978.779907226562,1035.41430664062,901.826965332031,615.452941894531,145.192474365234,153.070983886719,147.296051025391,12.6757154464722,34348.58984375,64752.79296875,71592.375,0.00540827726945281,0.00393467536196113,0.00374156585894525,14.1260487844756,13.4376748017074,13.3286541407094,0.00587338907644153,0.00427305744960904,0.00406334036961198,4,2460381.32076979,16,1420.19604492188,173.557403564453,69829.578125,13.3557231805616,0.00411420175805688,15.1975326538086,263.963714599609,124.215886711705,4.36441800195829,0.00393850926915499
69,182,68.8053817749023,181.55143737793,1.08311009407043,0.935355842113495,0.00575024215504527,318.951934814453,693.332580566406,722.571166992188,617.460693359375,415.067779541016,145.651580810547,144.991363525391,144.550842285156,12.5055246353149,24036.26953125,42992.35546875,46864.1796875,0.00647104950621724,0.00483162049204111,0.00462703639641404,14.5136534004655,13.8823429652784,13.7887185163976,0.00702755991369486,0.00524713983759284,0.00502496166154742,67108996,2460381.32076979,16,68.802375793457,181.540679931641,48036.62890625,13.7618902108961,0.00496247131377459,6.19355821609497,218.842575073242,123.743087341302,4.36458365340945,-0.00895392242599862
162,195,162.024612426758,195.443557739258,1.08047771453857,0.908192276954651,0.0165992006659508,88.3590240478516,190.834823608398,198.429290771484,168.868347167969,113.684677124023,145.681167602539,148.801071166992,145.590454101562,11.881706237793,6705.9873046875,11773.451171875,12889.619140625,0.0123393582180142,0.00927121005952358,0.00885615777224302,15.899664224257,15.288561590386,15.190220846374,0.0134005434811115,0.0100685339421034,0.00961778778582811,0,2460381.32076979,16,162.015914916992,195.453552246094,13351.2734375,15.15201453188,0.00945094414055347,2.58515620231628,114.909149169922,123.775681632738,4.36964215149291,-0.0281530220608581
1496,191,1496.27221679688,190.627517700195,1.08759999275208,1.0537281036377,0.0712976977229118,1768.60815429688,3921.69604492188,4155.97412109375,3627.10864257812,2479.71948242188,145.041702270508,149.405578613281,152.317687988281,12.5724725723267,135759.4375,258242.765625,284865.5625,0.00271561159752309,0.00196842453442514,0.00187413324601948,12.6338959909454,11.935750655427,11.8292211896874,0.00294915423728526,0.0021377089433372,0.00203530862927437,4,2460381.32076979,16,1496.25659179688,190.648681640625,276936.84375,11.8598688028151,0.00206422270275652,80.7664413452148,526.106018066406,124.242457345819,4.37051051959241,0.0113898918163369
1046,197,1045.9130859375,196.57145690918,1.0996298789978,1.00076484680176,0.0377523377537727,1645.43359375,3693.34252929688,3897.28833007812,3372.89892578125,2290.61645507812,144.998779296875,154.411849975586,153.949829101562,50.2528114318848,130925.8046875,242461.546875,266211.1875,0.00279020378366113,0.00204140204004943,0.0019473189022392,12.6732579360959,12.004213886723,11.9027553089113,0.00303016137331724,0.00221696263179183,0.00211478839628398,128,2460381.32076979,16,1045.92736816406,196.573059082031,264173.28125,11.9111001870924,0.00211354880593717,12.1608963012695,513.827758789062,124.084943552876,4.37178760458288,0.0032025629563882
1535,203,1534.87548828125,203.085296630859,1.08462297916412,1.05504560470581,0.0735688135027885,368.406646728516,836.47314453125,882.741455078125,763.8408203125,518.664794921875,145.006805419922,150.05793762207,146.937927246094,14.3291473388672,28443.87890625,53807.87890625,59309.5078125,0.00595069164410233,0.00431920774281025,0.0041132802143693,14.3308490117115,13.6387063838209,13.5330102653842,0.0064624510705471,0.0046906596980989,0.00446702213957906,67108864,2460381.32076979,16,1534.88012695312,203.089706420898,57745.65234375,13.5620229623609,0.00452515808865428,15.417594909668,239.991622924805,124.255943104532,4.37491614732012,0.0080554061812736
786,215,785.884643554688,214.807464599609,1.08791720867157,0.975775420665741,0.0309457778930664,394.434204101562,864.237854003906,898.928283691406,765.695434570312,514.831115722656,145.340621948242,159.30419921875,147.586700439453,13.0297365188599,30338.126953125,55125.1640625,60633.609375,0.00575728062540293,0.00426572421565652,0.00406677788123488,14.2608491536303,13.6124463277935,13.5090375115851,0.00625240663066506,0.00463257636874914,0.00441652070730925,0,2460381.32076979,16,785.897033691406,214.811309814453,60953.87109375,13.5033176324659,0.00440449314191937,2.2533643245697,246.566390991211,123.993945666522,4.37766540675722,-0.0110752417595777
245,233,245.391479492188,232.967956542969,1.07925081253052,0.930586934089661,0.0152516542002559,324.086242675781,691.7763671875,714.505432128906,605.461853027344,406.800415039062,145.461975097656,152.247222900391,147.179443359375,12.6020936965942,23904.78125,42663.9765625,46755.18359375,0.00648926477879286,0.00485038431361318,0.00463256426155567,14.51960912912,13.8906677348601,13.7912466484928,0.00704734167084098,0.00526751717552543,0.00503096496686339,0,2460381.32076979,16,245.399261474609,232.953247070312,47986.33984375,13.7630279443556,0.00496545294299722,6.50363540649414,218.711166381836,123.804794495949,4.38290785903494,-0.00633170184953093
1196,262,1196.13098144531,262.30810546875,1.12037944793701,1.01725137233734,0.0675862282514572,64.7826995849609,145.583724975586,153.96696472168,132.94465637207,89.4768524169922,144.867614746094,159.145294189453,144.403701782227,12.0620193481445,5159.0634765625,9743.6259765625,10547.1923828125,0.0141173647716641,0.0102060614153743,0.00980407278984785,16.1843938463537,15.4940195428191,15.4079788866899,0.0153314583003521,0.0110837826505303,0.0106472233310342,0,2460381.32076979,16,1196.1455078125,262.324554443359,10481.291015625,15.4147842309767,0.0106879584491253,1.25460290908813,101.609680175781,124.13737917502,4.39500048471132,0.0123068720276134
